"","penteVitDiam","nbMaxPrim","vitEmissionPrim","angInitMoyVertPrim","intensiteTropisme","propDiamRamif","distRamif","coeffCroissRad","diamMax","angLat","maxLatAge","duree"
"1818",36.689,1,4.305,0.961,0.00335,0.623,1.937,0.159,1.083,1.595,3.464,11
"1819",25.26,1,4.948,1.327,0.01665,0.672,2.014,0.497,0.214,1.283,4.71,20
"1820",43.085,1,3.919,0.82,0.00309,0.806,5.833,0.145,1.351,1.036,7.15,14
"1821",41.597,1,3.52,1.341,0.0175,0.862,1.019,0.285,0.146,0.858,5.027,16
"1822",43.144,1,3.104,1.074,0.01116,0.363,3.025,0.391,1.215,1.161,12.156,8
"1823",43.379,1,2.036,0.85,0.00038,0.556,2.803,0.128,0.378,0.951,11.043,16
"1824",30.233,1,2.239,1.32,0.01943,0.265,1.887,0.102,1.215,1.255,3.42,6
"1825",29.974,1,2.423,1.221,0.0311,0.45,5.754,0.33,1.118,1.526,19.888,9
"1826",29.022,1,1.996,1.188,0.01156,0.847,2.251,0.078,0.425,0.812,21.748,7
"1827",12.542,1,2.741,0.952,0.0309,0.209,5.58,0.452,0.752,1.288,18.011,19
"1828",36.239,1,1.58,1.134,0.01082,0.605,5.784,0.431,0.348,1.514,4.899,20
"1829",12.12,1,3.103,1.652,0.02764,0.49,5.29,0.337,1.244,1.034,5.864,6
"1830",27.664,1,0.151,1.206,0.03281,0.443,3.217,0.098,0.435,1.092,15.328,16
"1831",40.851,1,1.902,1.536,0.0232,0.348,4.505,0.152,0.84,1.462,18.017,10
"1832",32.707,1,1.252,1.661,0.03096,0.374,2.081,0.365,1.367,1.238,12.716,10
"1833",14.342,1,4.224,1.67,0.02077,0.424,3.346,0.326,0.544,1.145,10.321,20
"1834",21.074,1,2.711,1.02,0.02466,0.41,3.266,0.153,0.198,1.634,19.114,15
"1835",19.651,1,3.807,0.894,0.01499,0.404,1.632,0.449,0.982,1.642,13.524,7
"1836",24.07,1,0.276,1.138,0.00241,0.402,4.663,0.49,0.365,1.605,11.983,18
"1837",14.572,1,4.804,1.138,0.02347,0.719,2.371,0.021,0.532,0.818,13.595,11
"1838",31.688,1,0.856,0.861,0.01864,0.518,3.498,0.318,0.237,1.011,8.816,9
"1839",28.829,1,2.969,0.981,0.01606,0.578,5.037,0.461,1.1,1.439,16.237,9
"1840",43.302,1,1.103,1.03,0.0266,0.611,4.883,0.048,1.161,1.202,6.83,13
"1841",15.662,1,0.114,1.509,0.01238,0.859,1.707,0.249,1.307,1.166,11.934,17
"1842",15.124,1,1.452,1.228,0.02485,0.69,4.037,0.319,0.758,0.96,9.828,6
"1843",38.519,1,1.004,0.875,0.02851,0.531,4.364,0.302,1.506,0.968,23.036,10
"1844",14.215,1,4.292,1.046,0.02812,0.677,2.802,0.221,1.285,1.127,16.193,20
"1845",16.106,1,3.849,0.92,0.01234,0.527,5.202,0.425,1.231,1.602,5.861,16
"1846",15.643,1,3.936,1.312,0.00552,0.854,5.143,0.093,0.397,1.26,22.733,6
"1847",30.687,1,3.951,1.249,0.01562,0.738,4.883,0.38,0.996,1.332,22.9,19
"1848",25.906,1,0.637,1.446,0.02142,0.204,3.345,0.393,0.756,0.916,20.904,14
"1849",32.844,1,0.308,1.084,0.01984,0.811,1.037,0.228,1.369,1.408,20.368,9
"1850",47.277,1,0.856,1.663,0.01287,0.82,4.898,0.159,0.759,1.688,18.195,6
"1851",25.653,1,1.045,1.558,0.0074,0.219,5.247,0.264,0.928,1.466,20.946,5
"1852",37.014,1,1.463,1.38,0.02342,0.205,1.26,0.045,1.668,1.313,17.146,16
"1853",44.444,1,2.03,1.57,0.00449,0.407,2.567,0.239,1.333,1.316,9.282,9
"1854",24.442,1,4.538,1.303,0.02127,0.356,1.492,0.48,1.104,1.095,20.941,10
"1855",21.893,1,1.269,1.352,0.0167,0.453,4.954,0.242,1.174,1.341,7.714,16
"1856",13.492,1,0.918,1.422,0.0277,0.686,2.194,0.404,1.326,1.303,12.633,20
"1857",40.947,1,4.857,1.051,0.03349,0.611,2.753,0.213,1.562,0.938,8.543,13
"1858",19.718,1,0.376,1.631,0.02278,0.751,5.679,0.278,0.227,1.255,15.679,11
"1859",46.088,1,1.064,1.694,0.03471,0.237,5.648,0.143,0.217,0.978,18.035,11
"1860",24.317,1,1.003,1.422,0.03181,0.507,2.433,0.482,1.285,1.481,6.187,8
"1861",28.251,1,0.42,0.879,0.01725,0.629,3.405,0.423,1.49,1.233,15.944,11
"1862",43.089,1,2.683,1.211,0.0159,0.459,5.382,0.194,0.622,0.892,4.072,13
"1863",25.168,1,2.544,0.855,0.01824,0.391,4.585,0.464,1.547,1.632,20.856,18
"1864",39.292,1,1.885,0.821,0.02492,0.648,4.129,0.168,0.528,0.861,23.713,20
"1865",33.048,1,1.332,1.572,0.01418,0.268,1.102,0.333,0.276,1.181,2.85,20
"1866",29.352,1,3.375,1.275,0.0265,0.722,1.181,0.011,1.343,1.538,24.058,7
"1867",13.508,1,2.334,1.365,0.03343,0.332,2.329,0.226,0.888,0.983,24.832,17
"1868",27.475,1,4.562,1.602,0.00708,0.761,4.027,0.231,0.551,1.668,5.726,10
"1869",49.223,1,2.444,1.479,0.00544,0.812,3.499,0.242,0.417,1.645,5.849,15
"1870",38.184,1,0.851,1.648,0.02464,0.738,5.05,0.412,0.109,1.535,19.833,10
"1871",36.425,1,2.731,0.902,0.0227,0.379,5.815,0.342,1.014,1.653,20.844,14
"1872",31.471,1,2.12,1.4,0.02383,0.308,5.602,0.428,1.372,0.882,8.566,12
"1873",14.186,1,4.119,1.468,0.01184,0.812,2.997,0.167,0.324,1.249,21.932,9
"1874",21.47,1,4.109,1.138,0.0117,0.438,4.3,0.412,1.026,1.239,22.819,16
"1875",25.488,1,3.026,1.015,0.01038,0.728,1.049,0.067,1.227,1.614,17.454,14
"1876",23.802,1,4.59,1.595,0.03019,0.461,4.213,0.365,1.294,1.029,16.184,5
"1877",26.372,1,0.941,1.614,0.03139,0.667,1.636,0.228,0.953,1.474,19.76,12
"1878",32.665,1,4.272,1.457,0.00535,0.592,5.923,0.384,1.301,1.005,5.708,6
"1879",34.744,1,4.33,1.684,0.0094,0.281,5.26,0.039,1.641,1.453,13.097,12
"1880",34.097,1,3.486,1.679,0.01425,0.467,4.447,0.374,0.567,1.365,8.928,12
"1881",10.811,1,1.14,0.984,0.02463,0.615,2.841,0.27,0.846,1.165,14.778,11
"1882",22.392,1,4.16,1.048,0.01813,0.368,2.083,0.136,1.004,0.806,4.15,11
"1883",49.857,1,1.73,0.815,0.03139,0.865,1.489,0.369,0.795,1.394,19.219,12
"1884",26.558,1,1.557,1.648,0.00188,0.486,2.722,0.322,0.807,1.619,10.979,7
"1885",23.881,1,2.949,0.982,0.0179,0.451,5.564,0.08,0.914,0.967,2.41,19
"1886",11.016,1,1.572,1.692,0.01672,0.399,4.223,0.424,1.653,1.645,22.734,13
"1887",35.455,1,2.333,1.029,0.0058,0.431,4.348,0.079,0.928,1.612,21.962,13
"1888",25.337,1,1.784,1.619,0.03132,0.758,4.695,0.379,1.462,1.159,21.867,20
"1889",41.213,1,2.672,1.256,0.00215,0.857,3.882,0.196,0.132,0.957,18.421,19
"1890",14.833,1,2.243,1.406,0.03017,0.292,1.637,0.367,1.22,1.338,11.949,9
"1891",12.834,1,3.444,1.555,0.01517,0.701,2.94,0.15,0.908,0.961,10.398,10
"1892",26.268,1,4.145,1.658,0.01894,0.771,2.091,0.382,1.454,1.457,15.275,9
"1893",16.722,1,3.195,0.993,0.01099,0.41,2.617,0.395,0.374,1.62,22.176,14
"1894",47.945,1,3.757,1.291,0.02372,0.59,5.681,0.317,1.411,0.849,14.681,16
"1895",48.4,1,0.596,1.537,0.02146,0.622,2.608,0.349,1.509,1.275,10.939,19
"1896",48.403,1,1.389,1.095,0.03429,0.24,2.16,0.162,0.417,1.358,14.039,17
"1897",20.176,1,3.117,1.439,0.01386,0.569,3.763,0.472,0.248,1.584,8.317,17
"1898",43.475,1,3.045,1.065,0.01527,0.373,3.661,0.175,1.109,1.576,17.618,7
"1899",14.314,1,3.225,0.828,0.0301,0.286,3.337,0.449,0.878,1.295,10.604,13
"1900",48.621,1,4.697,1.502,0.00282,0.69,3.156,0.367,0.566,1.509,20.633,20
"1901",22.439,1,3.804,0.949,0.00202,0.282,3.832,0.387,0.329,1.625,8.982,8
"1902",11.558,1,0.555,1.461,0.0034,0.444,2.043,0.356,0.294,1.028,5.547,15
"1903",46.896,1,2.142,1.243,0.00756,0.24,2.023,0.133,1.621,1.611,4.597,13
"1904",13.351,1,0.697,0.872,0.01528,0.205,1.917,0.385,0.302,1.622,7.494,15
"1905",19.889,1,0.439,1.066,0.00273,0.894,5.893,0.39,0.434,1.069,12.188,17
"1906",10.795,1,3.76,1.697,0.03473,0.594,1.373,0.355,1.676,0.943,1.629,15
"1907",25.343,1,3.468,1.169,0.01035,0.368,4.192,0.453,1.689,0.999,3.564,11
"1908",31.518,1,0.192,1.659,0.02175,0.329,2.948,0.128,0.615,0.828,9.478,12
"1909",35.831,1,2.004,1.652,0.01004,0.831,2.773,0.123,1.655,1.585,18.172,19
"1910",40.963,1,1.424,0.854,0.03349,0.828,5.034,0.022,0.309,1.188,13.749,15
"1911",47.486,1,2.28,1.184,0.00562,0.749,2.376,0.088,1.271,1.417,23.201,19
"1912",24.911,1,3.428,1.089,0.03045,0.529,3.962,0.482,0.22,1.667,8.941,9
"1913",38.987,1,0.659,1.544,0.01778,0.538,2.033,0.16,1.358,1.411,24.706,9
"1914",18.727,1,2.665,1.327,0.00776,0.246,5.089,0.077,1.426,1.256,10.052,16
"1915",28.973,1,0.392,1.597,0.03003,0.895,1.65,0.268,1.431,1.321,1.072,18
"1916",30.998,1,1.121,1.699,0.03277,0.838,5.377,0.217,0.468,1.42,5.073,6
"1917",36.451,1,4.978,1.083,0.00724,0.723,1.134,0.214,1.581,1.326,7.653,7
"1918",11.527,1,1.715,1.504,0.02761,0.731,4.316,0.472,0.827,1.457,24.154,14
"1919",30.28,1,1.117,1.343,0.029,0.451,3.919,0.115,1.462,1.531,8.405,20
"1920",47.362,1,3.007,1.5,0.01512,0.571,1.748,0.03,0.952,0.949,3.622,15
"1921",46.322,1,1.134,1.314,0.025,0.242,2.952,0.299,0.603,1.481,17.09,13
"1922",14.884,1,0.536,1.187,0.01054,0.527,2.834,0.093,0.599,1.663,2.183,8
"1923",45.164,1,4.767,1.27,0.0329,0.346,1.211,0.498,1.617,0.942,20.665,6
"1924",47.086,1,3.045,0.905,0.02914,0.404,1.702,0.369,1.504,1.679,23.498,11
"1925",10.2,1,3.628,1.571,0.03028,0.744,2.633,0.162,1.599,1.315,11.401,14
"1926",32.543,1,4.784,0.986,0.01272,0.382,5.644,0.106,1.641,1.584,18.791,11
"1927",17.562,1,0.214,1.266,0.00044,0.362,1.602,0.296,0.904,1.413,7.514,15
"1928",14.377,1,3.732,1.359,0.0134,0.397,5.576,0.254,1.568,1.154,12.661,12
"1929",46.31,1,0.63,1.296,0.01051,0.514,2.11,0.312,0.438,1.187,6.442,15
"1930",38.978,1,2.138,0.958,0.02093,0.453,3.531,0.295,1.656,1.287,17.479,14
"1931",44.745,1,0.224,1.376,0.00452,0.571,3.96,0.185,1.218,1.667,22.218,13
"1932",22.56,1,4.963,1.155,0.0013,0.382,2.311,0.036,1.073,1.322,7.21,16
"1933",36.625,1,4.894,0.86,0.02426,0.587,2.705,0.11,0.406,1.157,2.479,7
"1934",25.356,1,3.439,0.901,0.01139,0.41,1.397,0.045,0.105,1.436,10.996,15
"1935",15.149,1,4.53,1.312,0.01954,0.713,2.325,0.237,0.748,1.578,24.231,18
"1936",43.516,1,3.242,1.516,0.03016,0.899,3.518,0.257,1.304,1.334,16.38,19
"1937",36.326,1,2.56,1.425,0.0305,0.851,2.913,0.443,1.31,1.354,8.464,8
"1938",23.354,1,1.748,0.814,0.00561,0.576,2.561,0.004,0.54,1.6,12.101,9
"1939",38.095,1,3.069,0.954,0.00742,0.775,3.913,0.462,1.593,0.954,23.862,7
"1940",24.509,1,0.155,0.944,0.03284,0.883,3.818,0.056,1.122,1.008,14.1,18
"1941",49.044,1,0.775,1.491,0.00069,0.681,4.404,0.033,0.827,1.135,6.278,13
"1942",48.697,1,4.825,1.294,0.0012,0.763,2.995,0.44,0.585,1.502,9.604,16
"1943",49.941,1,3.186,1.592,0.0282,0.479,5.724,0.279,0.957,1.529,5.096,5
"1944",36.39,1,1.251,1.067,0.02304,0.602,2.846,0.399,1.085,1.455,8.15,18
"1945",39.984,1,4.155,1.247,0.00238,0.241,5.743,0.39,0.506,1.227,23.768,7
"1946",25.231,1,1.994,1.273,0.01391,0.884,3.592,0.124,0.518,0.941,8.442,8
"1947",40.673,1,3.135,1.413,0.02688,0.492,5.322,0.182,0.471,1.207,14.484,5
"1948",38.521,1,0.813,1.521,0.02956,0.575,1.893,0.08,1.441,1.371,23.036,7
"1949",16.187,1,3.386,0.834,0.00634,0.816,5.863,0.438,1.583,1.093,5.52,14
"1950",41.815,1,4.212,1.033,0.01054,0.886,5.699,0.174,1.7,1.182,20.827,10
"1951",15.354,1,1.502,1.274,0.01146,0.446,3.5,0.386,1.218,1.3,12.01,17
"1952",41.194,1,3.515,1.505,0.02554,0.459,2.382,0.002,0.245,1.058,24.358,14
"1953",33.912,1,1.962,1.113,0.00339,0.654,2.308,0.325,0.164,1.236,14.947,14
"1954",22.851,1,0.782,1.682,0.00226,0.588,2.07,0.187,0.2,1.555,10.045,10
"1955",37.784,1,3.604,1.336,0.00118,0.427,2.293,0.213,0.826,1.646,18.029,14
"1956",37.642,1,0.534,1.64,0.03195,0.481,4.27,0.283,0.871,1.472,2.084,11
"1957",27.988,1,4.129,1.357,0.01468,0.805,2.473,0.49,0.768,1.131,14.718,13
"1958",11.04,1,3.263,1.345,0.00522,0.478,3.497,0.031,1.156,1.672,1.476,20
"1959",23.72,1,0.274,1.474,0.00526,0.412,5.678,0.043,0.579,1.67,23.604,16
"1960",16.42,1,4.445,1.516,0.00177,0.674,1.658,0.075,0.931,1.21,6.813,9
"1961",19.693,1,1.914,1.251,0.01633,0.636,1.865,0.378,0.954,1.465,9.424,18
"1962",10.732,1,1.627,1.591,0.0316,0.375,2.193,0.394,0.523,1.307,19.2,5
"1963",13.545,1,3.337,1.217,0.00599,0.809,4.288,0.237,0.446,1.407,21.03,14
"1964",22.239,1,2.119,0.809,0.02207,0.399,1.54,0.245,0.976,1.171,9.305,14
"1965",48.334,1,4.33,1.398,0.03084,0.579,1.627,0.187,0.857,1.426,3.812,16
"1966",43.027,1,1.076,1.036,0.0206,0.87,4.445,0.335,1.052,1.667,15.557,13
"1967",43.827,1,3.872,1.009,0.0141,0.61,5.608,0.347,0.417,1.059,10.604,13
"1968",17.715,1,4.493,0.986,0.0304,0.375,5.825,0.075,0.327,1.322,7.334,9
"1969",42.374,1,2.557,1.402,0.02548,0.813,3.384,0.469,1.187,1.402,19.707,8
"1970",49.781,1,0.79,1.662,0.00476,0.837,2.733,0.482,1.641,0.827,3.562,6
"1971",16.543,1,0.901,1.056,0.02318,0.697,5.799,0.035,1.554,1.674,5.722,13
"1972",35.943,1,0.891,1.461,0.03295,0.333,3.969,0.421,1.264,0.985,13.467,12
"1973",25.617,1,3.829,1.424,0.0293,0.271,2.887,0.295,0.555,1.371,18.551,16
"1974",40.786,1,0.874,1.238,0.03201,0.737,3.613,0.144,0.266,1.411,14.16,12
"1975",28.688,1,4.144,1.38,0.00172,0.223,1.955,0.485,1.247,1.288,21.774,17
"1976",15.622,1,0.36,1.114,0.00393,0.221,1.97,0.423,1.206,1.655,12.757,8
"1977",17.315,1,3.025,1.433,0.01202,0.628,2.495,0.161,0.733,1.252,8.643,8
"1978",31.482,1,0.129,1.446,0.03136,0.363,3.458,0.088,0.671,1.356,13.849,9
"1979",15.165,1,1.408,1.459,0.00109,0.783,2.934,0.395,1.569,1.361,12.068,14
"1980",37.71,1,2.328,1.482,0.02365,0.636,4.408,0.372,0.563,1.361,4.935,17
"1981",42.11,1,3.046,1.549,0.03024,0.202,5.644,0.228,1.497,1.57,8.758,17
"1982",35.386,1,0.358,1.414,0.01687,0.746,4.833,0.055,1.133,1.444,22.511,12
"1983",27.912,1,0.696,0.883,0.00515,0.524,1.552,0.429,0.273,0.838,22.574,11
"1984",48.452,1,1.679,1.124,0.02987,0.333,5.152,0.488,1.686,1.45,24.588,15
"1985",39.882,1,0.485,1.057,0.01505,0.337,3.28,0.233,0.851,1.063,14.951,9
"1986",20.521,1,2.755,1.39,0.0172,0.387,2.954,0.351,1.047,1.495,12.708,17
"1987",46.188,1,3.977,1.198,0.00011,0.742,3.357,0.498,0.415,0.82,21.509,13
"1988",40.305,1,4.863,0.971,0.01844,0.835,4.719,0.271,0.553,1.506,4.357,15
"1989",18.467,1,0.668,0.886,0.02051,0.5,5.635,0.189,0.494,1.591,16.15,18
"1990",37.025,1,4.726,1.016,0.03298,0.485,3.869,0.271,1.346,1.473,5.828,17
"1991",42.348,1,1.623,1.426,0.032,0.887,1.399,0.084,1.186,1.46,7.289,17
"1992",43.042,1,1.475,1.634,0.02982,0.431,3.279,0.2,0.677,0.982,3.08,10
"1993",32.216,1,1.656,1.563,0.00815,0.481,2.881,0.008,0.324,1.297,19.567,12
"1994",17.447,1,0.305,0.902,0.00741,0.256,3.039,0.294,1.219,1.392,15.379,10
"1995",49.603,1,4.125,1.614,0.00294,0.732,3.796,0.481,0.879,1.373,4.407,7
"1996",22.406,1,2.937,1.617,0.00153,0.619,2.855,0.087,0.827,1.648,22.148,17
"1997",17.547,1,2.939,1.5,0.0195,0.49,1.768,0.088,0.372,1.155,7.162,20
"1998",34.107,1,4.897,0.847,0.00435,0.331,2.682,0.462,1.417,1.599,8.558,14
"1999",11.853,1,4.443,0.893,0.02203,0.675,5.894,0.122,0.517,1.158,10.081,17
"2000",15.546,1,1.478,1.243,0.01377,0.668,2.964,0.063,1.418,1.194,19.157,20
"2001",16.501,1,0.569,0.842,0.03264,0.656,3.016,0.312,0.402,0.925,8.142,15
"2002",31.357,1,3.505,1.336,0.00698,0.472,2.145,0.371,1.102,0.811,14.917,20
"2003",36.4,1,0.3,1.049,0.02768,0.804,2.629,0.428,1.374,1.555,18.301,6
"2004",11.951,1,0.683,0.937,0.02418,0.765,3.24,0.166,0.775,1.548,23.813,9
"2005",16.017,1,2.12,1.382,0.01599,0.706,2.347,0.27,1.108,1.49,16.311,6
"2006",41.607,1,2.495,0.922,0.03009,0.78,1.6,0.387,0.215,1.503,6.367,18
"2007",22.811,1,4.586,1.518,0.0086,0.379,5.985,0.233,0.61,0.991,24.848,5
"2008",35.393,1,2.194,1.199,0.01596,0.285,2.093,0.017,1.063,1.542,13.393,16
"2009",28.426,1,0.261,1.156,0.03144,0.49,3.1,0.033,0.866,1.24,17.197,16
"2010",47.291,1,3.098,1.238,0.01641,0.401,3.494,0.125,0.142,1.292,4.317,12
"2011",19.267,1,2.577,1.089,0.01949,0.455,2.481,0.115,0.524,1.674,16.439,7
"2012",15.05,1,3.601,1.012,0.03348,0.402,2.373,0.348,1.656,1.553,21.828,9
"2013",19.732,1,2.556,1.659,0.03065,0.862,4.697,0.017,0.731,1.188,9.479,16
"2014",31.891,1,4.736,0.855,0.02184,0.612,3.979,0.287,1.685,1.268,6.324,12
"2015",40.988,1,3.096,1.159,0.0049,0.886,3.84,0.409,0.111,0.974,17.246,19
"2016",10.173,1,2.962,1.593,0.03493,0.666,5.195,0.332,0.708,0.895,23.567,11
"2017",46.671,1,4.066,1.348,0.00591,0.459,3.176,0.387,1.137,0.859,6.085,20
"2018",47.74,1,1.819,1.635,0.02529,0.726,1.394,0.147,1.06,1.506,23.452,11
"2019",43.43,1,3.038,0.934,0.00769,0.372,2.048,0.176,1.415,0.822,15.889,14
"2020",31.632,1,2.013,1.066,0.03493,0.402,3.931,0.249,1.512,1.038,20.395,12
"2021",22.991,1,0.351,1.627,0.00805,0.814,5.298,0.38,1.601,1.469,19.343,13
"2022",39.053,1,4.354,1.626,0.01781,0.38,2.316,0.381,0.26,1.151,22.876,16
"2023",36.792,1,3.107,1.141,0.02688,0.575,5.236,0.041,1.51,1.081,8.726,13
"2024",40.818,1,0.917,0.832,0.00608,0.356,1.964,0.449,0.627,0.916,5.433,10
"2025",42.133,1,2.623,1.49,0.00111,0.479,1.298,0.287,0.9,1.269,15.41,6
"2026",12.858,1,3.519,1.655,0.01396,0.696,3.849,0.465,0.383,0.834,14.561,8
"2027",17.822,1,0.853,1.644,0.00609,0.719,5.358,0.04,0.184,0.975,16.043,16
"2028",43.137,1,3.983,1.559,0.02048,0.791,2.358,0.041,0.48,1.342,20.053,18
"2029",32.053,1,4.942,1.239,0.03113,0.656,2.906,0.476,0.288,0.993,5.362,9
"2030",15.407,1,3.727,1.472,0.03473,0.288,3.485,0.4,0.852,1.469,20.255,16
"2031",32.243,1,3.52,1.624,0.02366,0.224,5.924,0.051,0.602,1.599,18.358,10
"2032",16.956,1,1.794,0.871,0.01574,0.438,4.928,0.322,0.907,1.263,11.21,17
"2033",40.813,1,2.55,1.201,0.02284,0.468,1.951,0.207,0.726,1.479,22.409,17
"2034",46.571,1,2.554,1.47,0.01916,0.534,5.599,0.365,0.435,1.558,19.934,20
"2035",44.158,1,4.141,1.6,0.00642,0.452,4.457,0.103,1.664,1.311,7.951,11
"2036",16.086,1,1.288,1.202,0.01129,0.741,4.038,0.318,1.243,1.423,20.987,20
"2037",24.727,1,1.204,1.147,0.01608,0.463,5.931,0.286,0.824,0.972,8.301,15
"2038",25.024,1,2.77,1.301,0.03246,0.396,2.27,0.215,1.083,1.559,5.674,8
"2039",12.142,1,3.717,1.187,0.0291,0.584,5.142,0.248,1.647,1.137,15.171,16
"2040",41.064,1,2.324,1.496,0.03387,0.753,3.3,0.212,0.245,1.444,17.574,15
"2041",43.52,1,2.85,1.199,0.00155,0.801,5.93,0.33,0.557,1.409,18.306,17
"2042",35.623,1,0.135,1.653,0.0253,0.55,5.335,0.296,0.915,1.035,6.378,8
"2043",43.514,1,2.289,1.169,0.0032,0.674,5.88,0.398,0.935,0.817,20.845,16
"2044",19.581,1,2.928,1.134,0.00902,0.82,5.304,0.089,0.992,1.585,23.433,13
"2045",38.792,1,2.444,1.154,0.01813,0.73,2.511,0.448,1.52,0.882,3.519,8
"2046",20.007,1,0.182,1.339,0.0259,0.608,2.741,0.261,0.247,1.537,8.482,18
"2047",37.881,1,1.144,1.014,0.00369,0.337,1.399,0.43,0.797,0.896,13.378,18
"2048",13.873,1,3.782,1.422,0.03345,0.412,4.971,0.129,1.599,1.601,14.905,18
"2049",19.914,1,4.654,0.819,0.02797,0.633,1.66,0.044,1.444,1.172,9.607,13
"2050",13.817,1,2.621,0.908,0.01152,0.377,5.969,0.281,1.308,1.2,11.004,11
"2051",27.715,1,0.698,1.061,0.01172,0.843,4.61,0.202,0.771,1.438,9.124,17
"2052",28.764,1,4.217,0.962,0.00407,0.692,4.932,0.036,0.962,1.438,5.75,19
"2053",30.554,1,2.524,1.136,0.03371,0.296,2.074,0.097,1.211,1.665,10.403,18
"2054",49.533,1,4.638,1.152,0.01706,0.348,4.88,0.384,1.002,0.982,2.973,5
"2055",11.618,1,1.641,1.102,0.03336,0.74,3.796,0.318,1.068,1.402,21.582,12
"2056",38.92,1,2.93,1.016,0.00334,0.496,5.299,0.414,1.131,0.809,2.057,10
"2057",22.65,1,1.489,1.695,0.00029,0.853,2.602,0.463,1.2,0.846,17.472,18
"2058",21.097,1,0.98,1.112,0.00189,0.413,4.052,0.013,1.587,1.196,22.589,7
"2059",25.478,1,0.145,1.556,0.01804,0.685,4.636,0.238,1.579,1.659,8.541,18
"2060",26.056,1,3.641,0.961,0.0225,0.821,1.085,0.22,0.372,1.077,19.073,10
"2061",44.976,1,0.805,1.602,0.03421,0.677,5.243,0.15,1.52,1.478,3.985,20
"2062",22.653,1,4.092,1.568,0.00691,0.472,4.983,0.465,0.898,1.552,17.633,9
"2063",47.999,1,1.62,1.49,0.00178,0.737,1.75,0.306,1.627,1.43,13.043,20
"2064",12.22,1,2.847,1.073,0.01825,0.353,2.832,0.068,0.883,1.019,17.362,16
"2065",19.445,1,4.563,1.159,0.0256,0.894,4.368,0.432,0.659,0.897,12.944,5
"2066",27.396,1,2.462,1.458,0.03467,0.531,4.046,0.399,1.162,1.469,12.627,10
"2067",17.301,1,3.069,1.45,0.00814,0.688,5.383,0.39,1.255,1.679,15.465,18
"2068",15.456,1,0.571,1.319,0.03312,0.511,4.954,0.298,1.532,1.528,8.546,8
"2069",14.625,1,0.46,0.853,0.03422,0.417,4.932,0.161,0.941,1.184,6.981,15
"2070",19.249,1,3.941,1.588,0.00799,0.351,2.189,0.4,1.544,1.545,22.387,7
"2071",36.925,1,3.995,1.391,0.00717,0.83,3.706,0.454,0.915,1.014,13.439,11
"2072",28.937,1,4.53,1.048,0.00795,0.842,5.035,0.281,1.582,1.672,13.45,11
"2073",30.582,1,1.325,1.425,0.01862,0.578,1.764,0.109,1.047,0.871,24.941,20
"2074",31.265,1,1.033,1.357,0.00079,0.385,3.222,0.493,1.604,1.491,20.083,18
"2075",49.031,1,1.088,1.157,0.03281,0.409,2.703,0.347,0.26,1.278,15.579,19
"2076",10.555,1,4.029,1.411,0.00057,0.363,3.965,0.159,0.54,0.82,6.814,18
"2077",15.931,1,2.141,1.336,0.01253,0.883,2.778,0.151,0.804,1.336,7.958,14
"2078",31.25,1,0.51,1.047,0.01052,0.218,1.616,0.192,0.138,0.817,21.749,10
"2079",17.653,1,3.79,1.348,0.00272,0.72,3.567,0.022,0.703,1.448,13.489,7
"2080",47.58,1,2.354,1.516,0.02073,0.237,2.314,0.193,1.347,1.46,22.526,13
"2081",40.564,1,4.495,1.562,0.0118,0.731,4.093,0.37,0.984,1.507,9.438,11
"2082",45.168,1,2.912,1.386,0.02484,0.383,5.685,0.379,0.961,1.173,16.196,15
"2083",38.465,1,4.477,1.018,0.00836,0.379,5.088,0.113,1.142,0.914,15.46,11
"2084",47.281,1,1.477,1.454,0.00123,0.543,2.67,0.373,0.22,1.593,13.854,11
"2085",17.236,1,1.999,1.061,0.02806,0.734,3.858,0.025,0.384,1.122,6.993,7
"2086",23.27,1,4.656,0.977,0.00879,0.504,5.936,0.32,1.022,1.542,6.463,14
"2087",19.593,1,2.896,1.37,0.01247,0.269,1.849,0.393,0.11,1.227,5.418,14
"2088",32.502,1,3.088,1.123,0.00388,0.759,4.178,0.083,0.672,0.897,8.017,13
"2089",45.909,1,1.327,1.174,0.00625,0.451,5.04,0.387,0.459,0.842,15.809,17
"2090",32.388,1,0.174,1.598,0.02365,0.415,1.778,0.35,1.424,1.033,20.887,8
"2091",33.969,1,0.135,1.325,0.00253,0.448,5.218,0.253,0.988,1.211,1.766,13
"2092",30.835,1,1.638,1.373,0.01474,0.686,5.555,0.463,0.546,1.27,6.298,17
"2093",31.121,1,2.5,0.867,0.03292,0.559,1.574,0.29,1.294,0.859,22.3,12
"2094",42.102,1,1.537,1.582,0.03458,0.277,5.449,0.487,0.439,1.64,6.697,17
"2095",36.024,1,3.327,1.074,0.0339,0.247,4.967,0.124,1.429,1.149,4.016,12
"2096",17.832,1,1.068,1.063,0.01667,0.416,3.463,0.281,1.698,1.36,2.059,11
"2097",17.981,1,4.155,0.985,0.01359,0.768,3.484,0.29,1.543,1.022,19.488,5
"2098",21.64,1,2.932,0.815,0.01351,0.761,5.827,0.353,0.461,0.8,20.346,10
"2099",24.718,1,3.42,1.649,0.02971,0.423,3.818,0.135,0.117,1.545,11.785,12
"2100",17.734,1,3.741,1.141,0.01611,0.601,4.326,0.359,1.441,1.592,23.258,8
