"","penteVitDiam","nbMaxPrim","vitEmissionPrim","angInitMoyVertPrim","intensiteTropisme","propDiamRamif","distRamif","coeffCroissRad","diamMax","angLat","maxLatAge","duree"
"1094",49.746,13,4.343,1.163,0.03427,0.675,3.489,0,1.516,1.441,13.288,20
"1095",43.058,19,2.575,1.012,0.02742,0.581,1.592,0,1.479,0.963,13.217,14
"1096",34.842,61,4.975,1.047,0.0038,0.843,4.442,0,0.168,1.324,11.226,7
"1097",30.611,20,4.277,0.9,0.00047,0.571,2.821,0,0.852,1.426,15.467,7
"1098",21.401,68,1.369,1.302,0.01234,0.691,5.861,0,0.111,1.432,15.696,18
"1099",49.53,40,4.177,1.675,0.03089,0.5,3.126,0,0.921,0.878,9.676,16
"1100",26.474,14,0.774,1.651,0.02195,0.295,3.746,0,1.387,0.897,11.664,8
"1101",33.377,25,2.948,1.486,0.01048,0.879,2.193,0,0.144,1.094,17.546,9
"1102",24.207,67,4.103,1.21,0.00733,0.211,1.321,0,0.451,1.169,15.663,12
"1103",34.184,34,2.201,1.308,0.03384,0.476,1.776,0,0.492,1.058,21.352,9
"1104",36.087,25,0.344,0.913,0.00416,0.518,4.043,0,0.433,1.212,11.126,15
"1105",30.071,38,0.221,1.471,0.00815,0.49,3.443,0,0.621,1.503,18.092,19
"1106",18.482,60,2.016,1.078,0.0083,0.783,2.267,0,0.165,1.289,10.58,9
"1107",36.334,50,2.158,0.854,0.02068,0.502,1.682,0,0.254,1.466,15.73,12
"1108",11.312,40,4.859,1.013,0.01244,0.305,1.468,0,0.965,0.953,10.905,10
"1109",22.423,66,0.53,1.496,0.02936,0.8,4.172,0,1.494,0.905,2.273,18
"1110",35.003,48,1.238,1.251,0.02069,0.692,1.892,0,0.767,0.927,21.701,5
"1111",31.278,29,2.968,1.084,0.01292,0.544,4.911,0,0.227,1.623,10.311,20
"1112",24.922,50,3.314,0.932,0.01967,0.484,3.074,0,1.501,1.471,2.742,5
"1113",39.614,44,3.089,1.077,0.01714,0.278,2.146,0,0.423,1.406,21.442,13
"1114",46.326,31,1.149,1.574,0.01388,0.279,3.753,0,0.22,1.466,2.707,18
"1115",38.507,70,3.028,1.336,0.00858,0.727,2.166,0,1.036,1.053,15.311,9
"1116",29.272,55,2.585,1.205,0.01025,0.824,4.088,0,0.579,1.251,19.8,19
"1117",36.574,40,4.398,1.319,0.00946,0.238,3.141,0,0.411,1.017,20.576,16
"1118",30.718,67,3.376,1.174,0.00455,0.557,4.898,0,1.562,1.385,15.921,14
"1119",42.683,50,4.054,0.931,0.01759,0.302,5.492,0,0.74,1.125,8.1,12
"1120",44.541,68,0.121,1.314,0.03139,0.664,5.875,0,1.528,1.149,17.822,9
"1121",34.587,13,2.302,1.52,0.02679,0.428,1.477,0,0.521,1.077,19.367,14
"1122",48.969,64,3.211,1.361,0.03273,0.308,3.823,0,0.278,1.185,7.339,16
"1123",33.926,38,3.978,1.3,0.02131,0.745,4.994,0,0.471,1.014,12.152,17
"1124",29.869,23,3.765,1.519,0.01101,0.862,2.992,0,0.677,0.88,7.512,10
"1125",39.96,20,1.351,1.505,0.00043,0.589,3.488,0,0.425,1.695,22.098,18
"1126",31.217,31,1.617,1.531,0.02794,0.421,4.807,0,1.558,1.343,15.133,16
"1127",23.955,11,4.946,0.903,0.02119,0.405,5.581,0,0.221,0.9,11.479,8
"1128",12.132,15,1.104,1.527,0.02036,0.824,2.731,0,0.373,1.329,15.412,12
"1129",49.54,12,1.945,1.068,0.0301,0.682,4.486,0,0.924,1.089,15.397,14
"1130",47.042,56,1.984,1.363,0.01787,0.246,5.008,0,1.629,1.464,17.447,8
"1131",17.233,30,4.864,1.086,0.01206,0.409,5.766,0,1.618,1.309,17.703,6
"1132",37.257,68,0.987,0.807,0.01616,0.33,5.561,0,1.398,1.525,22.313,7
"1133",38.152,62,1.325,1.081,0.01009,0.359,5.995,0,0.708,1.108,1.312,15
"1134",12.153,19,3.213,0.994,0.025,0.757,5.17,0,1.096,1.101,20.483,19
"1135",38.353,24,4.156,0.92,0.0082,0.231,5.483,0,0.942,0.97,23.14,18
"1136",24.97,49,2.708,1.36,0.03453,0.537,5.914,0,1.284,1.469,13.221,7
"1137",44.121,12,1.275,1.313,0.00551,0.757,5.933,0,0.858,0.836,14.02,16
"1138",35.126,33,4.123,0.845,0.0302,0.389,5.592,0,1.3,1.05,21.876,7
"1139",33.32,43,1.924,1.366,0.02218,0.405,1.15,0,0.469,1.63,21.845,20
"1140",44.591,16,2.347,1.343,0.0184,0.769,2.134,0,1.466,1.149,21.42,10
"1141",22.382,58,3.199,0.957,0.02912,0.546,5.157,0,0.731,1.192,22.482,16
"1142",24.734,49,4.943,1.425,0.00944,0.226,3.336,0,0.495,1.183,8.72,7
"1143",33.405,35,1.982,0.859,0.00906,0.456,2.509,0,0.578,1.62,19.703,14
"1144",46.56,15,0.204,1.296,0.00941,0.808,5.814,0,0.84,1.279,14.756,15
"1145",13.704,48,2.391,1.428,0.00848,0.647,4.429,0,1.495,1.464,22.116,8
"1146",36.294,61,2.038,0.923,0.01867,0.271,3.529,0,0.865,1.298,19.083,17
"1147",47.508,41,3.386,1.335,0.0239,0.264,3.154,0,0.797,0.932,16.226,16
"1148",12.866,55,0.378,1.671,0.00948,0.461,2.829,0,1.137,1.579,11.066,16
"1149",12.279,64,2.041,0.864,0.02864,0.709,1.659,0,0.101,1.453,17.06,5
"1150",15.023,62,2.934,0.811,0.03489,0.859,5.156,0,0.949,1.482,22.544,11
"1151",29.913,15,0.477,1.077,0.01147,0.7,4.26,0,0.131,0.83,9.133,17
"1152",23.524,46,4.943,1.227,0.00413,0.669,2.328,0,0.347,1.395,11.601,20
"1153",10.927,63,1.4,1.354,0.00118,0.836,2.122,0,0.312,1.558,11.335,6
"1154",47.314,12,2.562,1.236,0.02478,0.313,3.965,0,0.906,1.527,10.283,7
"1155",16.476,19,4.727,1.283,0.0041,0.578,4.075,0,1.529,1.56,12.03,12
"1156",39.475,34,4.331,0.885,0.02328,0.555,4.562,0,0.657,1.374,12.266,11
"1157",13.744,47,3.544,1.553,0.0261,0.574,1.654,0,0.224,1.67,18.515,19
"1158",48.003,47,3.501,0.934,0.02115,0.498,1.428,0,1.307,0.905,12.913,7
"1159",25.074,41,4.915,1.473,0.01664,0.499,5.421,0,1.284,1.666,10.028,16
"1160",27.071,36,4.629,1.324,0.02669,0.548,5.122,0,0.147,1.447,22.365,18
"1161",19.508,47,0.917,1.345,0.03201,0.427,2.379,0,1.428,1.314,6.425,8
"1162",19.485,44,4.112,1.578,0.00051,0.605,3.376,0,0.752,1.542,11.998,10
"1163",20.587,15,2.936,1.136,0.01021,0.473,2.546,0,1.238,1.543,11.19,18
"1164",48.373,14,1.291,1.188,0.02967,0.528,1.07,0,0.723,1.247,15.918,8
"1165",30.73,57,3.966,0.958,0.01282,0.703,1.906,0,1.142,0.887,18.812,15
"1166",48.616,36,1.37,0.899,0.01016,0.206,4.566,0,0.861,1.24,6.152,18
"1167",23.13,34,0.486,1.442,0.02063,0.44,1.153,0,1.081,1.117,2.374,19
"1168",30.501,55,2.335,0.979,0.02429,0.848,1.676,0,0.681,1.371,13.561,8
"1169",39.526,33,0.593,1.352,0.02611,0.352,5.915,0,1.608,1.118,11.387,8
"1170",33.133,20,1.963,1.297,0.00211,0.207,1.294,0,1.26,1.448,1.449,16
"1171",31.564,13,2.074,1.531,0.01774,0.811,5.682,0,1.368,0.845,4.555,17
"1172",20.345,51,1.398,1.632,0.01216,0.408,5.583,0,0.259,0.814,16.377,6
"1173",11.612,42,1.93,1.493,0.01083,0.598,3.605,0,0.673,1.389,18.918,13
"1174",38.832,44,4.918,1.247,0.03275,0.55,1.627,0,1.555,1.663,15.455,15
"1175",23.184,45,0.521,0.986,0.02378,0.515,4.622,0,1.27,1.661,21.655,6
"1176",19.616,53,4.977,0.977,0.01082,0.837,4.125,0,0.571,1.083,23.743,10
"1177",12.591,43,2.972,1.573,0.03069,0.762,1.874,0,0.204,1.353,20.209,14
"1178",47.021,17,2.879,1.674,0.00809,0.387,3.507,0,0.404,0.892,8.498,15
"1179",12.28,43,3.379,1.635,0.03087,0.368,3.619,0,1.018,1.357,6.385,8
"1180",48.488,54,4.223,1.285,0.01051,0.292,1.79,0,0.96,0.946,10.4,11
"1181",15.156,40,2.439,1.224,0.02259,0.579,4.212,0,1.466,1.436,7.984,15
"1182",47.425,25,3.666,1.478,0.00936,0.729,2.32,0,0.959,0.835,12.098,7
"1183",29.218,36,2.737,1.632,0.01582,0.496,5.406,0,0.317,1.138,16.074,16
"1184",49.437,64,2.07,1.365,0.0126,0.206,5.842,0,1.659,0.855,22.063,11
"1185",12.537,57,3.572,1.182,0.00786,0.705,2.66,0,0.487,0.861,12.047,8
"1186",23.938,57,4.838,1.28,0.02079,0.629,4.955,0,0.326,1.238,11.033,8
"1187",25.18,25,1.586,0.932,0.03478,0.453,3.467,0,0.651,1.219,5.5,6
"1188",21.912,66,2.446,1.017,0.00575,0.321,3.921,0,1.222,1.692,4.051,7
"1189",40.617,13,0.712,1.21,0.01956,0.835,4.003,0,0.441,1.129,12.169,15
"1190",32.368,19,0.395,1.022,0.006,0.335,2.863,0,0.306,1.645,9.266,13
"1191",12.262,18,4.059,1.215,0.02267,0.443,5.126,0,0.668,1.586,13.847,16
"1192",35.002,23,4.154,1.051,0.00226,0.599,1.767,0,1.29,1.089,21.683,16
"1193",13.161,56,2.303,1.243,0.00538,0.4,5.482,0,0.283,1.681,22.875,12
"1194",42.541,38,4.37,1.476,0.02235,0.585,1.3,0,0.466,1.193,24.926,14
"1195",21.533,29,1.649,1.484,0.0004,0.424,4.266,0,0.454,1.353,21.308,19
"1196",27.554,52,1.01,1.262,0.0272,0.45,2.204,0,0.541,1.034,17.242,16
"1197",43.066,45,1.019,0.919,0.01173,0.577,2.86,0,0.344,1.491,6.481,9
"1198",44.21,12,2.124,0.94,0.01045,0.404,5.082,0,1.027,1.096,1.957,8
"1199",41.542,42,2.661,1.17,0.02854,0.737,2.37,0,0.271,1.53,5.951,6
"1200",35.898,24,2.462,1.241,0.02489,0.653,3.823,0,1.1,0.854,2.095,13
"1201",12.311,11,3.962,0.929,0.0121,0.501,4.096,0,0.164,1.556,16.755,9
"1202",44.158,69,0.96,1.135,0.03126,0.467,2.848,0,1.616,1.578,14.293,12
"1203",28.541,40,3.253,0.851,0.02327,0.818,1.587,0,0.599,0.874,22.636,18
"1204",28.029,66,3.163,1.022,0.01583,0.295,5.099,0,0.281,1.572,1.178,5
"1205",14.667,68,4.019,0.965,0.00268,0.838,5.658,0,0.836,1.111,15.799,17
"1206",27.322,44,0.547,1.7,0.03065,0.239,1.596,0,0.682,1.642,8.614,16
"1207",24.615,26,4.693,1.21,0.03346,0.481,3.948,0,0.584,1.051,22.622,12
"1208",15.396,47,2.629,1.535,0.00034,0.353,4.86,0,0.201,1.156,10.114,11
"1209",44.729,13,1.259,1.303,0.00473,0.439,4.69,0,1.658,0.961,24.902,18
"1210",43.598,30,0.549,1.55,0.02407,0.588,2.15,0,1.229,1.616,22.864,10
"1211",43.992,23,3.062,1.519,0.0184,0.862,4.068,0,1.569,0.902,16.754,14
"1212",37.547,54,0.312,1.658,0.02188,0.712,2.583,0,1.261,1.512,11.965,11
"1213",32.642,29,1.656,1.425,0.01876,0.307,1.955,0,1.325,1.414,3.429,8
"1214",36.535,37,0.29,1.268,0.02046,0.891,5.813,0,1.467,1.082,3.526,7
"1215",41.89,58,4.407,1.42,0.00767,0.767,5.784,0,1.676,1.572,17.597,15
"1216",39.54,13,1.692,1.585,0.03096,0.859,3.099,0,0.947,1.698,14.194,18
"1217",45.378,34,1.628,1.142,0.03006,0.79,3.586,0,1.19,0.948,10.505,7
"1218",25.763,36,3.646,0.836,0.02006,0.529,5.969,0,0.503,1.668,11.462,18
"1219",44.509,39,3.648,0.918,0.01136,0.669,5.788,0,0.36,1.193,22.143,9
"1220",40.554,62,4.485,1.004,0.02983,0.41,2.177,0,1.548,1.096,23.46,14
"1221",33.814,44,4.235,1.367,0.02151,0.866,2.003,0,1.179,1.632,4.017,19
"1222",40.594,67,3.57,1.247,0.02532,0.504,2.923,0,1.575,1.524,13.421,14
"1223",19.022,11,0.784,1.671,0.03405,0.622,1.359,0,0.278,0.91,10.87,9
"1224",17.936,69,4.455,1.548,0.01255,0.763,5.972,0,1.184,1.13,11.603,13
"1225",29.401,36,2.378,1.687,0.0175,0.686,5.772,0,0.421,1.281,7.698,9
"1226",34.484,25,4.116,1.658,0.02207,0.436,3.936,0,0.754,1.119,23.137,15
"1227",37.534,37,4.941,1.553,0.00609,0.202,2.968,0,0.39,1.575,8.24,7
"1228",27.754,37,0.267,1.395,0.01044,0.351,5.359,0,0.226,0.987,13.146,6
"1229",27.429,68,1.131,1.188,0.01302,0.377,2.596,0,0.744,1.575,11.978,13
"1230",30.518,62,3.421,1.353,0.02299,0.765,3.383,0,0.393,1.026,17.392,15
"1231",12.881,25,2.63,1.135,0.02421,0.556,2.718,0,1.258,1.52,11.5,8
"1232",28.386,21,0.514,1.36,0.01173,0.542,1.819,0,1.24,1.057,12.854,5
"1233",13.405,42,4.356,0.927,0.01676,0.308,1.241,0,1.039,1.338,3.807,14
"1234",46.85,63,2.244,0.818,0.02081,0.846,2.403,0,0.303,0.914,6.049,18
"1235",38.706,20,3.388,1.307,0.0014,0.503,4.372,0,1.331,1.187,13.77,17
"1236",41.834,29,4.514,0.816,0.01648,0.54,1.857,0,0.301,1.194,8.384,12
"1237",35.388,27,3.833,1.139,0.02998,0.884,5.616,0,0.289,1.168,20.893,7
"1238",42.697,26,0.94,1.576,0.02819,0.658,4.688,0,0.379,1.684,18.318,15
"1239",29.978,60,3.024,0.8,0.00153,0.608,1.286,0,0.261,1.233,5.906,17
"1240",45.09,25,2.678,1.163,0.01984,0.442,3.9,0,0.328,1.001,2.026,19
"1241",15.141,44,4.883,1.445,0.01324,0.848,3.703,0,1.517,0.971,4.067,16
"1242",41.926,28,3.828,1.287,0.00784,0.228,5.885,0,1.401,1.648,15.289,15
"1243",49.407,59,3.572,1.236,0.01761,0.621,5.079,0,1.575,1.286,18.296,20
"1244",20.782,37,0.917,0.871,0.00553,0.66,3.386,0,0.865,1.206,22.792,7
"1245",42.967,30,2.926,1.44,0.02239,0.781,3.122,0,1.319,0.876,19.338,15
"1246",29.681,51,4.469,1.554,0.0248,0.398,2.185,0,1.45,1.299,20.954,8
"1247",35.045,17,2.517,1.673,0.01812,0.636,5.877,0,0.174,1.085,8.755,16
"1248",47.104,34,1.42,0.936,0.01193,0.352,2.247,0,1.692,0.945,3.105,17
"1249",16.681,37,0.201,1.231,0.02871,0.344,5.58,0,0.243,1.216,23.775,13
"1250",21.034,23,3.44,1.674,0.0105,0.472,2.459,0,1.194,1.658,2.484,15
"1251",34.299,57,3.032,1.59,0.01979,0.534,1.213,0,0.664,1.258,11.005,8
"1252",17.809,66,4.139,0.836,0.00733,0.203,1.659,0,1.681,1.481,12.229,10
"1253",24.088,68,3.196,1.394,0.01554,0.296,1.915,0,0.691,1.289,14.427,12
"1254",31.261,56,4.916,1.015,0.00808,0.867,2.847,0,0.603,0.93,3.523,8
"1255",11.515,44,1.682,1.594,0.01154,0.609,5.075,0,0.707,1.593,23.225,12
"1256",42.532,14,3.662,1.385,0.02424,0.419,5.832,0,1.688,1.295,9.506,15
"1257",18.762,12,0.225,1.588,0.00814,0.75,5.596,0,0.51,1.374,20.279,20
"1258",41.641,12,3.811,1.595,0.02374,0.626,4.908,0,1.629,1.554,11.386,7
"1259",16.868,40,3.589,1.229,0.00407,0.656,5.554,0,0.192,1.555,3.817,8
"1260",40.534,56,1.463,1.559,0.02529,0.863,4.03,0,0.9,0.806,7.433,19
"1261",29.889,19,4.578,1.086,0.01543,0.442,2.095,0,1.565,1.155,8.256,15
"1262",16.005,53,0.282,1.208,0.01216,0.231,1.935,0,1.651,1.289,6.753,6
"1263",16.953,31,2.81,1.328,0.03254,0.757,1.811,0,0.733,1.26,24.897,9
"1264",18.551,26,1.826,0.911,0.01504,0.718,1.516,0,1.196,1.376,23.66,6
"1265",21.997,40,1.629,1.208,0.00469,0.355,2.678,0,1.419,1.602,21.015,8
"1266",39.459,18,1.834,1.021,0.02238,0.431,2.231,0,0.651,1.024,18.682,19
"1267",15.068,43,4.903,1.219,0.02198,0.534,2.623,0,0.115,1.154,12.969,6
"1268",48.242,25,4.623,1.197,0.00517,0.539,5.164,0,1.534,1.162,17.425,14
"1269",27.697,60,0.653,1.285,0.01871,0.349,4.183,0,0.24,1.513,6.17,13
"1270",46.666,26,2.75,0.919,0.02297,0.841,3.38,0,1.236,0.82,21.165,6
"1271",40.351,18,3.524,1.295,0.01051,0.862,5.562,0,1.114,1.011,8.57,10
"1272",47.911,43,1.264,1.566,0.01108,0.523,3.58,0,0.254,1.478,19.181,11
"1273",35.919,18,1.892,1.069,0.00169,0.527,2.102,0,1.66,1.171,22.982,15
"1274",38.709,33,3.782,0.999,0.00024,0.409,3.676,0,1.399,1.165,16.409,9
"1275",37.579,21,1.908,1.152,0.00698,0.549,4.961,0,0.934,0.911,6.076,18
"1276",33.494,44,0.566,0.848,0.03208,0.393,1.376,0,1.184,1.269,13.366,8
"1277",31.214,38,1.574,1.377,0.01068,0.684,2,0,0.278,1.179,2.198,14
"1278",19.212,27,4.003,0.805,0.01528,0.248,4.545,0,0.271,1.12,1.22,10
"1279",30.015,68,1.894,1.517,0.0191,0.445,2.483,0,1.48,1.204,11.4,13
"1280",40.481,49,1.349,1.285,0.01612,0.871,2.223,0,0.718,1.522,9.67,15
"1281",10.088,20,0.38,1.356,0.00352,0.23,2.832,0,1.456,1.294,14.486,6
"1282",35.592,27,1.953,1.45,0.00524,0.679,1.244,0,1.134,0.961,6.749,6
"1283",19.222,60,2.931,1.387,0.00419,0.497,5.095,0,1.354,1.181,23.244,7
"1284",28.574,33,0.164,1.652,0.00796,0.709,4.93,0,0.929,1.484,3.414,14
"1285",24.741,15,3.808,0.898,0.00526,0.393,3.058,0,1.052,1.654,2.933,8
"1286",11.178,28,1.96,1.049,0.02135,0.495,3.804,0,1.419,1.42,18.725,12
"1287",46.719,30,1.273,1.157,0.01615,0.538,4.295,0,1,1.533,10.569,16
"1288",22.593,46,0.672,1.693,0.00218,0.351,5.456,0,0.943,0.873,22.596,13
"1289",37.162,59,4.385,0.958,0.00196,0.821,3.178,0,0.628,1.106,12.748,17
"1290",16.54,29,1.074,1.021,0.02338,0.53,5.319,0,1.014,1.327,24.581,11
"1291",22.333,58,1.727,1.087,0.02225,0.231,1.333,0,1.686,1.298,4.17,11
"1292",49.867,48,1.6,1.232,0.00394,0.707,5.61,0,1.23,1.505,15.895,10
"1293",41.712,47,0.345,1.201,0.02156,0.208,2.341,0,1.107,1.487,22.859,11
"1294",30.1,55,0.895,1.142,0.02138,0.574,1.428,0,1.277,1.049,24.766,15
"1295",29.691,45,3.472,1.638,0.00931,0.49,2.293,0,0.265,1.675,3.329,11
"1296",18.679,10,1.25,1.088,0.01877,0.496,5.118,0,0.843,1.114,3.79,6
"1297",11.865,39,1.22,0.824,0.0244,0.502,5.888,0,0.201,1.024,3.478,13
"1298",38.568,46,1.728,1.65,0.00516,0.606,3.771,0,1.614,1.445,18.181,8
"1299",32.643,65,0.788,1.376,0.01567,0.304,2.286,0,0.516,0.95,16.663,10
"1300",16.615,60,3.097,1.09,0.02718,0.87,4.692,0,0.207,1.118,12.136,6
"1301",22.799,27,4.227,0.944,0.01103,0.252,4.652,0,0.464,1.612,7.337,15
"1302",18.828,32,4.79,1.057,0.02688,0.368,1.177,0,0.95,1.279,8.74,11
"1303",46.278,44,0.662,0.858,0.0056,0.818,4.501,0,1.272,1.622,19.091,16
"1304",38.887,29,3.246,1.245,0.00635,0.677,1.563,0,0.267,1.623,13.065,15
"1305",13.434,46,4.633,0.997,0.01761,0.431,3.426,0,0.738,1.218,1.118,10
"1306",11.479,62,1.139,1.69,0.01635,0.656,3.263,0,1.505,1.159,18.514,19
"1307",10.43,44,3.945,1.053,0.00299,0.621,1.148,0,0.428,1.513,1.898,13
"1308",41.457,42,1.871,1.124,0.00134,0.507,5.555,0,0.783,1.683,24.906,15
"1309",46.681,19,0.521,1.384,0.01128,0.312,1.57,0,1.09,1.121,10.164,14
"1310",40.37,19,3.934,0.924,0.02575,0.779,1.637,0,0.56,0.847,1.832,14
"1311",27.411,49,2.567,0.984,0.01221,0.253,2.64,0,1.439,1.419,23.894,7
"1312",49.268,15,2.571,1.337,0.02909,0.302,5.746,0,1.496,1.138,15.597,18
"1313",21.597,69,4.114,1.226,0.03021,0.787,4.837,0,1.54,1.316,17.066,15
"1314",25.455,45,3.553,1.292,0.00927,0.732,5.087,0,0.451,0.963,14.866,11
"1315",21.161,23,2.878,1.024,0.02698,0.579,4.188,0,1.697,1.263,1.277,9
"1316",25.41,14,4.783,1.332,0.00574,0.333,5.856,0,0.604,1.108,1.337,11
"1317",14.716,29,3.591,1.573,0.02972,0.761,4.196,0,0.568,0.944,23.541,11
"1318",14.851,24,1.384,0.955,0.02236,0.214,2.11,0,0.311,1.471,6.972,19
"1319",33.115,52,2.095,1.407,0.0145,0.507,4.419,0,1.013,1.551,18.943,20
"1320",27.593,41,0.179,1.322,0.03238,0.467,1.208,0,1.372,1.557,23.752,19
"1321",30.118,26,2.471,1.344,0.00665,0.306,1.116,0,1.005,1.598,6.809,6
"1322",30.87,30,2.047,1.377,0.02391,0.437,1.002,0,1.431,0.803,5.496,20
"1323",31.34,45,2.389,0.926,0.00402,0.237,4.014,0,1.515,1.476,18.754,18
"1324",28.858,30,1.505,1.383,0.00841,0.369,4.931,0,0.69,1.106,15.288,8
"1325",21.047,56,3.706,1.254,0.01316,0.895,2.966,0,1.331,1.291,3.743,19
"1326",23.684,44,4.612,1.153,0.03398,0.652,3.208,0,0.382,1.176,14.887,8
"1327",34.424,46,2.956,1.54,0.01447,0.406,5.01,0,0.501,1.255,4.373,7
"1328",24.486,13,3.195,0.949,0.01133,0.334,3.001,0,0.456,1.575,4.901,19
"1329",38.808,52,1.435,1.479,0.01478,0.788,1.674,0,0.92,1.277,13.887,6
"1330",14.582,41,3.764,1.321,0.0291,0.347,5.443,0,1.384,0.81,3.077,17
"1331",32.985,50,3.972,1.688,0.0215,0.751,3.4,0,1.609,1.534,5.34,14
"1332",41.302,25,3.793,1.484,0.02202,0.295,1.351,0,1.009,1.336,14.235,7
"1333",34.548,56,4.285,1.698,0.03136,0.657,2.5,0,0.967,1.487,14.747,14
"1334",22.386,43,3.091,0.988,0.01382,0.424,5.688,0,0.812,1.2,10.897,6
"1335",20.125,15,0.201,1.385,0.03346,0.299,2.266,0,0.413,1.329,7.157,14
"1336",11.43,13,3.302,0.887,0.00771,0.64,5.769,0,1.655,1.338,21.622,10
"1337",30.346,47,3.24,1.186,0.0302,0.716,4.268,0,1.085,1.264,21.38,18
"1338",38.002,12,4.274,0.931,0.00968,0.442,1.704,0,1.345,1.637,1.093,7
"1339",44.739,65,0.578,1.385,0.01833,0.821,2.409,0,1.39,1.33,15.507,16
"1340",34.608,44,1.785,1.169,0.02479,0.527,5.799,0,0.527,1.225,16.529,10
"1341",34.21,67,2.873,1.422,0.02016,0.339,1.262,0,0.62,1.233,23.639,17
"1342",28.635,24,1.18,1.63,0.01671,0.861,2.606,0,1.236,1.086,18.6,11
"1343",34.884,31,2.158,1.483,0.0306,0.218,1.241,0,0.765,1.64,1.783,14
"1344",35.465,57,2.3,0.888,0.00095,0.662,1.659,0,0.436,1.277,11.431,9
"1345",18.315,14,1.257,1.163,0.03432,0.251,3.936,0,0.158,1.269,8.701,12
"1346",14.624,29,3.967,0.854,0.00792,0.261,1.164,0,0.817,1.538,3.01,7
"1347",12.255,15,3.631,1.32,0.00518,0.875,5.908,0,1.241,1.339,13.428,18
"1348",14.254,62,0.322,0.88,0.00594,0.833,5.096,0,0.745,1.45,23.304,10
"1349",27.065,41,2.012,1.52,0.03184,0.87,1.245,0,1.433,1.128,9.389,10
"1350",12.781,63,4.361,1.485,0.01778,0.242,4.479,0,1.149,1.682,18.165,12
"1351",29.057,27,3.584,1.646,0.00215,0.488,4.746,0,0.25,1.214,2.323,11
"1352",27.559,13,1.447,1.698,0.0276,0.814,5.931,0,0.588,1.521,2.981,9
"1353",39.322,46,2.545,1.296,0.01604,0.695,1.08,0,1.432,0.948,12.009,9
"1354",11.017,66,4.512,1.061,0.02416,0.302,4.471,0,1.58,1.495,20.23,8
"1355",27.623,19,1.225,1.487,0.00787,0.39,2.235,0,1.483,1.553,4.333,12
"1356",40.113,68,3.914,1.422,0.015,0.369,1.752,0,0.51,1.511,7.907,14
"1357",38.046,36,2.61,0.841,0.01002,0.545,1.205,0,1.17,0.874,20.876,17
"1358",49.072,51,0.861,1.583,0.0028,0.652,2.245,0,1.584,1.358,6.517,5
"1359",12.007,46,3.691,1.353,0.00852,0.417,5.569,0,0.193,1.391,11.005,11
"1360",44.206,16,0.733,0.957,0.01978,0.224,2.105,0,0.881,0.932,5.607,6
"1361",13.33,21,0.486,1.579,0.00432,0.898,5.614,0,0.118,0.85,8.683,20
"1362",37.35,61,2.428,0.977,0.01804,0.353,4.616,0,1.616,1.668,10.112,16
"1363",29.899,42,3.374,1.444,0.01813,0.461,1.602,0,1.273,1.147,2.319,10
"1364",21.836,60,4.518,1.321,0.00497,0.322,1.58,0,1.514,1.019,4.985,17
"1365",22.291,29,3.933,1.023,0.03174,0.67,1.39,0,0.352,1.69,23.263,6
"1366",29.896,65,3.816,1.416,0.0251,0.509,1.07,0,1.193,1.29,19.908,10
"1367",28.768,10,0.581,1.153,0.0131,0.267,2.817,0,1.281,0.953,15.389,8
"1368",46.923,63,1.006,1.441,0.00009,0.674,4.133,0,0.536,1.232,11.136,10
"1369",22.878,40,4.199,0.976,0.03456,0.434,1.505,0,0.4,1.643,24.023,20
"1370",20.473,10,0.427,1.659,0.01856,0.386,5.664,0,0.98,1.124,8.941,17
"1371",39.514,47,3.845,1.302,0.00608,0.883,2.428,0,1.139,1.141,11.585,9
"1372",43.34,25,4.966,1.164,0.00869,0.35,3.036,0,0.378,1.545,17.48,19
"1373",49.354,16,2.777,1.667,0.00978,0.395,4.42,0,1.22,0.994,5.478,8
"1374",17.82,64,0.905,1.571,0.02284,0.496,2.111,0,0.43,1.4,2.917,15
"1375",41.36,41,2.737,1.453,0.03273,0.731,4.649,0,0.778,1.2,12.59,18
"1376",30.868,24,2.353,1.665,0.00533,0.327,2.689,0,0.689,0.937,12.322,8
"1377",17.315,40,3.04,1.21,0.0079,0.226,1.585,0,0.326,1.01,15.101,8
"1378",35.782,66,4.47,1.463,0.01314,0.491,4.702,0,0.795,1.494,12.241,19
"1379",36.637,33,0.891,1.051,0.00039,0.53,5.43,0,0.986,1.535,24.581,11
"1380",23.729,51,0.107,1.671,0.01145,0.265,5.719,0,1.321,1.672,15.857,17
"1381",44.977,42,1.692,1.596,0.0258,0.711,3.998,0,0.955,0.967,10.168,9
"1382",17.577,55,0.266,1.562,0.00872,0.685,4.655,0,0.127,1.129,4.822,18
"1383",23.484,29,3.962,1.188,0.02659,0.551,5.237,0,1.534,1.457,18.034,11
"1384",19.895,66,2.233,1.597,0.01851,0.862,1.364,0,1.242,1.346,11.964,6
"1385",23.874,31,1.119,1.33,0.02715,0.847,4.42,0,0.684,1.278,5.915,20
"1386",30.608,42,2.827,1.184,0.02325,0.352,4.676,0,1.639,0.829,11.325,7
"1387",33.493,70,4.306,1.135,0.01388,0.302,5.092,0,1,1.695,4.58,8
"1388",14.196,41,3.308,1.596,0.01886,0.683,1.023,0,0.741,0.808,16.267,16
"1389",16.562,57,3.291,0.969,0.02592,0.28,4.526,0,0.875,1.171,7.347,10
