"","penteVitDiam","nbMaxPrim","vitEmissionPrim","angInitMoyVertPrim","intensiteTropisme","propDiamRamif","distRamif","coeffCroissRad","diamMax","angLat","maxLatAge","duree"
"1680",40.849,1,2.423,1.558,0.01581,0.731,5.479,0.064,0.445,1.471,8.33,13
"1681",38.136,1,1.377,1.202,0.0155,0.476,5.276,0.092,1.387,1.245,13.383,19
"1682",37.002,1,1.992,1.017,0.029,0.687,2.265,0.305,0.311,1.632,6.451,17
"1683",34.294,1,2.337,0.886,0.00029,0.303,3.305,0.393,0.906,1.651,19.201,5
"1684",21.118,1,2.518,1.47,0.00467,0.551,4.377,0.468,0.224,1.151,10.293,7
"1685",14.263,1,2.248,1.188,0.02222,0.412,3.849,0.185,0.626,1.39,23.988,14
"1686",39.853,1,4.043,1.506,0.02755,0.758,5.411,0.446,0.752,0.834,17.446,12
"1687",12.712,1,0.277,1.265,0.03182,0.455,1.66,0.376,0.436,1.022,2.698,5
"1688",19.772,1,3.541,1.048,0.03258,0.528,5.237,0.427,1.191,1.225,8.02,11
"1689",15.012,1,1.781,1.406,0.01173,0.865,5.946,0.059,1.185,1.57,5.558,15
"1690",32.658,1,0.25,1.117,0.02195,0.351,4.374,0.28,1.615,1.127,1.431,11
"1691",29.104,1,1.606,1.172,0.00993,0.776,3.705,0.239,1.633,0.906,7.927,6
"1692",37.859,1,3.48,1.206,0.00295,0.438,3.888,0.477,0.92,0.88,5.664,15
"1693",11.263,1,3.694,0.864,0.01095,0.574,3.912,0.254,1.596,1.081,23.374,18
"1694",12.159,1,3.369,1.409,0.01886,0.884,4.743,0.452,1.067,1.364,11.583,8
"1695",14.172,1,2.521,0.891,0.03166,0.723,3.776,0.282,1.087,1.359,19.229,13
"1696",38.414,1,0.753,1.26,0.0237,0.731,3.519,0.36,0.824,1.235,17.12,14
"1697",35.82,1,4.857,1.026,0.00305,0.35,3.185,0.043,0.877,1.317,1.816,5
"1698",18.725,1,1.005,1.506,0.02189,0.586,4.661,0.243,0.154,0.821,12.413,19
"1699",46.275,1,3.601,1.187,0.00705,0.307,5.679,0.469,1.307,1.13,11.81,6
"1700",44.977,1,1.752,1.249,0.00951,0.342,3.984,0.253,0.408,1.678,14.606,15
"1701",16.064,1,4.852,1.366,0.03219,0.64,5.797,0.048,1.419,1.302,5.293,8
"1702",17.408,1,1.732,1.64,0.00256,0.886,1.134,0.379,0.161,1.135,6.739,12
"1703",49.71,1,4.893,1.416,0.00096,0.651,4.84,0.095,1.201,1.174,23.923,16
"1704",23.638,1,2.233,0.814,0.02091,0.364,4.24,0.181,0.666,1.57,10.485,5
"1705",38.71,1,3.853,1.411,0.00435,0.277,4.441,0.215,1.053,1.412,10.016,8
"1706",46.399,1,1.304,1.286,0.01173,0.808,1.895,0.31,1.208,1.229,1.632,11
"1707",43.681,1,0.429,1.028,0.01189,0.841,4.228,0.157,1.19,1.212,15.364,12
"1708",15.293,1,0.163,1.598,0.01364,0.707,4.453,0.082,0.448,1.445,20.31,16
"1709",33.324,1,1.227,0.888,0.00478,0.224,5.842,0.448,0.936,1.001,12.542,15
"1710",27.334,1,1.115,1.009,0.01469,0.849,3.816,0.285,0.827,1.44,21.967,8
"1711",12.32,1,3.234,1.317,0.01563,0.666,5.247,0.406,1.583,1.481,5.443,8
"1712",13.693,1,1.098,1.675,0.01055,0.356,3.792,0.323,0.729,1.09,6.627,14
"1713",16.198,1,3.453,1.084,0.00918,0.521,4.683,0.474,1.296,1.331,4.008,17
"1714",11.836,1,1.337,1.38,0.00328,0.772,5.684,0.136,0.764,1.136,19.248,18
"1715",45.768,1,2.369,1.5,0.03126,0.215,2.239,0.339,0.712,1.154,22.823,7
"1716",23.894,1,4.69,1.554,0.00178,0.503,2.389,0.317,0.624,1.197,14.969,11
"1717",35.234,1,3.311,1.469,0.00224,0.352,2.183,0.23,0.889,1.675,18.562,15
"1718",41.098,1,4.892,1.351,0.00373,0.521,1.07,0.168,0.64,1.69,5.066,13
"1719",11.023,1,4.163,1.092,0.01554,0.474,5.939,0.329,0.751,1.566,15.867,20
"1720",30.971,1,0.688,1.135,0.02467,0.824,5.316,0.485,1.208,1.172,20.607,17
"1721",12.973,1,1.87,1.699,0.01111,0.876,2.778,0.098,1.346,0.977,13.109,7
"1722",22.241,1,2.739,1.169,0.03477,0.556,3.905,0.361,0.286,1.538,8.696,13
"1723",35.738,1,0.771,0.804,0.01324,0.812,1.665,0.267,1.135,1.049,17.097,16
"1724",16.994,1,4.725,1.284,0.00008,0.444,2.218,0.117,1.282,1.457,24.801,14
"1725",16.044,1,1.617,1.558,0.00772,0.479,4.179,0.424,1.347,1.638,1.458,19
"1726",49.727,1,4.351,1.68,0.0307,0.895,5.994,0.03,0.904,1.437,12.886,7
"1727",21.253,1,1.578,1.431,0.01442,0.839,2.64,0.062,0.412,1.175,14.889,17
"1728",18.437,1,4.429,0.957,0.02788,0.462,5.532,0.46,1.151,1.62,18.857,17
"1729",44.997,1,1.212,1.689,0.01976,0.211,4.595,0.115,0.5,1.361,23.661,14
"1730",45.302,1,1.978,1.393,0.01914,0.672,1.502,0.182,0.683,1.532,5.937,19
"1731",29.429,1,0.107,1.683,0.0319,0.842,3.932,0.043,1.069,1.357,6.209,14
"1732",32.624,1,3.513,1.427,0.02737,0.567,4.171,0.491,0.958,1.494,22.162,10
"1733",13.174,1,0.354,1.59,0.02576,0.562,1.037,0.137,1.148,1.668,20.061,20
"1734",34.645,1,2.298,1.608,0.01585,0.863,2.992,0.011,0.665,0.938,7.456,10
"1735",38.753,1,4.853,1.314,0.02145,0.308,2.084,0.438,1.126,0.813,10.821,5
"1736",27.538,1,4.427,1.322,0.01823,0.673,5.987,0.216,0.508,1.127,16.38,14
"1737",34.911,1,0.446,1.286,0.00265,0.445,3.795,0.436,0.855,1.091,11.122,8
"1738",23.909,1,3.208,0.827,0.01744,0.785,2.264,0.295,0.811,1.66,24.188,12
"1739",36.953,1,1.522,1.684,0.00872,0.547,5.871,0.107,0.639,0.895,7.919,13
"1740",17.828,1,2.563,1.631,0.00959,0.413,4.24,0.146,1.341,1.503,24.636,19
"1741",15.169,1,3.802,1.642,0.01598,0.874,2.007,0.192,0.337,0.857,18.641,8
"1742",16.223,1,0.199,1.124,0.02314,0.488,5.722,0.296,1.171,1.173,8.838,19
"1743",28.419,1,2.608,0.983,0.01113,0.719,3.514,0.492,1.005,1.058,23.327,16
"1744",42.921,1,3.088,1.433,0.02697,0.489,3.031,0.325,1.288,1.159,7.373,10
"1745",26.399,1,1.189,1.631,0.00512,0.305,4.993,0.45,1.466,1.054,12.885,17
"1746",27.412,1,0.84,1.047,0.00896,0.615,5.88,0.431,0.768,1.319,4.258,19
"1747",30.326,1,2.866,1.223,0.00042,0.564,1.932,0.122,0.969,1.415,21.356,13
"1748",18.422,1,0.807,0.835,0.02526,0.318,5.668,0.103,0.153,0.949,11.268,13
"1749",28.02,1,1.943,1.554,0.03478,0.701,2.671,0.238,1.217,1.335,2.843,18
"1750",44.167,1,3.183,1.251,0.02849,0.843,4.971,0.406,0.367,0.839,17.531,20
"1751",34.62,1,0.606,0.926,0.0066,0.369,2.318,0.082,0.937,1.482,9.272,8
"1752",13.302,1,4.3,1.295,0.01231,0.786,1.192,0.245,0.508,1.6,20.808,15
"1753",49.031,1,1.657,1.431,0.00366,0.617,2.214,0.468,1.345,0.832,13.899,9
"1754",25.715,1,0.596,1.57,0.00479,0.259,4.372,0.462,1.379,1.685,22.33,17
"1755",18.57,1,0.107,1.356,0.02373,0.251,1.258,0.378,0.756,1.157,8.235,19
"1756",33.416,1,4.785,1.631,0.00213,0.504,5.595,0.401,1.142,1.011,4.631,14
"1757",35.322,1,3.477,0.848,0.01036,0.521,4.716,0.447,0.308,1.484,6.655,6
"1758",21.926,1,3.867,1.205,0.01871,0.584,5.509,0.318,1.013,1.472,5.723,11
"1759",25.256,1,0.342,0.962,0.00759,0.489,1.474,0.401,1.145,0.917,21.001,17
"1760",23.713,1,1.505,1.621,0.00783,0.319,5.317,0.404,0.436,0.943,5.212,9
"1761",35.504,1,1.13,1.484,0.02371,0.501,1.145,0.456,1.43,1.643,14.678,13
"1762",31.411,1,4.239,1.461,0.02338,0.279,3.991,0.183,0.692,0.921,19.749,18
"1763",38.351,1,4.472,0.878,0.02918,0.218,4.146,0.114,1.536,1.524,7.213,17
"1764",49.998,1,4.938,1.021,0.00012,0.331,3.2,0.124,0.31,1.611,14.362,8
"1765",21.32,1,2.642,1.059,0.01231,0.699,5.223,0.449,0.179,1.552,8.794,13
"1766",18.962,1,0.818,1.412,0.0278,0.463,2.793,0.244,1.142,1.212,4.108,19
"1767",11.815,1,3.655,1.202,0.03051,0.232,5.022,0.166,0.437,0.956,9.922,9
"1768",40.281,1,0.593,1.297,0.03288,0.823,2.866,0.304,0.991,0.915,5.442,9
"1769",42.821,1,1.15,1.654,0.02188,0.449,4.42,0.264,0.252,1.677,10.612,18
"1770",40.896,1,4.656,1.146,0.03025,0.204,2.473,0.017,1.173,1.073,21.329,11
"1771",20.288,1,1.308,1.031,0.00374,0.635,1.146,0.447,1.515,1.305,20.59,6
"1772",23.047,1,3.341,0.92,0.03112,0.293,2.374,0.455,1.344,1.635,24.485,10
"1773",14.268,1,1.706,0.901,0.0345,0.454,5.217,0.324,0.352,1.689,9.471,7
"1774",18.057,1,0.256,1.523,0.01275,0.89,2.829,0.072,0.318,1.398,20.935,18
"1775",29.714,1,0.537,1.092,0.01086,0.219,2.144,0.452,0.224,1.669,6.789,13
"1776",37.952,1,2.542,0.986,0.02885,0.55,1.626,0.435,0.492,1.667,1.126,11
"1777",19.682,1,0.462,1.663,0.02033,0.627,2.856,0.128,1.087,1.525,5.735,12
"1778",16.902,1,3.094,1.551,0.02835,0.451,1.597,0.479,1.542,0.943,20.862,19
"1779",37.569,1,3.113,1.051,0.02616,0.207,4.975,0.062,0.542,1.644,2.59,15
"1780",33.135,1,4.947,0.858,0.02286,0.794,3.661,0.497,0.134,0.922,21.806,7
"1781",13.813,1,1.704,0.974,0.0163,0.353,3.552,0.354,0.655,1,18.785,19
"1782",26.228,1,3.394,1.632,0.01342,0.723,4.465,0.393,0.812,1.48,1.537,16
"1783",11.651,1,3.098,0.819,0.02599,0.825,2.08,0.45,1.331,0.968,3.92,9
"1784",44.512,1,0.966,1.505,0.01095,0.204,5.339,0.025,0.421,1.679,2.803,9
"1785",22.788,1,3.098,1.049,0.00681,0.882,5.794,0.112,0.263,1.332,12.345,15
"1786",21.127,1,3.407,1.302,0.02739,0.292,1.379,0.114,1.101,1.276,10.904,8
"1787",46.72,1,3.291,1.443,0.02862,0.792,3.286,0.231,1.113,1.328,19.284,13
"1788",36.668,1,2.278,1.687,0.01013,0.657,2.382,0.026,0.675,1.618,22.375,9
"1789",34.145,1,0.226,0.952,0.0123,0.68,3.015,0.456,0.849,1.518,10.238,9
"1790",38.981,1,3.134,0.973,0.02416,0.77,5.408,0.006,0.536,1.128,17.942,14
"1791",34.406,1,0.89,1.354,0.01607,0.614,2.243,0.068,0.777,0.99,5.93,6
"1792",12.294,1,4.088,1.493,0.02783,0.314,5.971,0.279,1.494,1.076,22.886,9
"1793",12.99,1,0.642,1.159,0.01052,0.88,5.756,0.499,1.115,0.951,2.833,15
"1794",36.353,1,3.834,1.473,0.0283,0.751,3.997,0.46,0.506,1.288,18.824,7
"1795",24.33,1,0.331,1,0.01621,0.571,4.374,0.439,1.592,1.641,14.348,9
"1796",21.564,1,0.714,1.604,0.02975,0.608,5.208,0.306,1.648,1.663,2.468,14
"1797",22.333,1,3.78,1.528,0.00761,0.606,1.235,0.332,0.617,1.285,14.686,7
"1798",15.584,1,1.067,1.498,0.01547,0.485,1.113,0.147,0.461,1.445,11.322,17
"1799",45.553,1,2.556,1.264,0.01272,0.546,3.076,0.386,1.362,1.247,4.156,11
"1800",32.751,1,3.435,1.483,0.0177,0.346,3.973,0.438,1.67,1.435,23.517,16
"1801",26.019,1,0.185,1.689,0.0311,0.323,5.571,0.388,0.251,1.161,8.505,10
"1802",45.552,1,0.561,0.979,0.0127,0.415,5.517,0.325,1.47,0.985,14.242,12
"1803",21.121,1,0.106,0.864,0.02102,0.515,2.759,0.461,0.866,0.887,20.469,19
"1804",40.177,1,3.011,1.175,0.03101,0.614,1.236,0.199,1.431,1.292,3.403,11
"1805",31.158,1,4.314,0.884,0.027,0.217,5.61,0.059,1.218,1.299,4.172,14
"1806",45.319,1,1.785,1.092,0.01867,0.658,4.821,0.067,0.413,1.101,7.152,17
"1807",15.679,1,3.792,0.922,0.01741,0.775,5.592,0.271,0.863,1.073,24.983,19
"1808",41.369,1,1.639,1.604,0.03165,0.756,2.823,0.419,1.662,1.628,9.666,16
"1809",26.158,1,4.44,0.991,0.02525,0.728,3.214,0.468,1.498,1.045,22.819,9
"1810",16.233,1,3.028,0.999,0.01045,0.825,2.182,0.297,1.341,1.025,9.193,8
"1811",43.661,1,4.565,1.578,0.01549,0.54,3.683,0.393,0.58,1.577,11.977,19
"1812",11.778,1,3.227,0.8,0.01688,0.764,5.805,0.443,0.878,1.364,9.682,8
"1813",48.427,1,4.446,1.303,0.02151,0.33,5.332,0.033,0.213,0.95,7.639,5
"1814",37.177,1,3.047,1.556,0.01636,0.664,2.335,0.387,0.631,1.319,13.443,14
"1815",23.911,1,2.282,1.016,0.01549,0.537,2.425,0.05,1.417,1.68,4.414,18
"1816",36.06,1,3.828,1.49,0.01297,0.296,4.9,0.13,1.477,1.586,11.556,19
"1817",29.656,1,2.533,0.823,0.01788,0.504,2.108,0.202,0.235,1.675,2.819,16
"1818",34.074,1,4.851,0.86,0.0031,0.424,3.514,0.397,0.703,1.089,13.389,19
"1819",21.484,1,1.768,0.884,0.03119,0.662,1.142,0.18,1.574,0.902,6.584,15
"1820",45.446,1,2.897,1.625,0.01959,0.412,4.929,0.008,1.01,1.168,22.531,7
"1821",35.219,1,2.031,0.891,0.01381,0.317,1.574,0.43,0.796,1.058,10.086,5
"1822",16.94,1,4.372,1.543,0.02433,0.687,1.298,0.054,0.195,1.282,11.647,19
"1823",33.511,1,1.857,1.202,0.01536,0.553,5.835,0.338,1.371,1.287,16.652,8
"1824",42.302,1,4.272,1.493,0.02154,0.65,1.922,0.489,1.635,1.124,4.501,7
"1825",35.934,1,4.531,1.636,0.0069,0.482,2.125,0.135,0.851,0.995,2.813,13
"1826",43.122,1,3.208,1.482,0.02321,0.696,1.624,0.452,1.043,1.469,4.89,16
"1827",27.15,1,1.514,1.305,0.01246,0.359,1.417,0.475,1.513,1.61,7.094,13
"1828",41.854,1,1.516,1.498,0.01634,0.493,5.819,0.018,0.262,1.45,2.987,12
"1829",47.429,1,1.485,1.331,0.02684,0.372,4.835,0.101,0.624,1.07,8.666,15
"1830",43.245,1,4.114,1.037,0.03019,0.621,1.154,0.353,0.879,1.522,24.284,15
"1831",14.297,1,0.131,1.601,0.02925,0.461,2.988,0.473,1.209,1.489,15.648,7
"1832",33.669,1,2.433,0.964,0.01601,0.733,5.279,0.203,0.465,0.96,22.871,13
"1833",47.49,1,2.32,1.547,0.00402,0.87,5.31,0.157,0.533,0.996,8.825,9
"1834",13.677,1,1.543,0.953,0.02328,0.618,3.731,0.012,0.555,0.825,14.098,10
"1835",28.754,1,2.944,0.853,0.02476,0.297,4.803,0.415,1.479,0.97,23.309,6
"1836",19.874,1,2.697,1.684,0.03359,0.703,3.359,0.147,0.351,1.446,21.835,16
"1837",37.056,1,4.102,0.867,0.0044,0.897,2.29,0.266,0.175,1.448,14.366,5
"1838",20.279,1,0.991,1.126,0.00376,0.485,2.705,0.216,1.29,1.11,21.438,13
"1839",44.469,1,2.016,0.968,0.01738,0.213,5.82,0.075,1.612,1.238,20.373,8
"1840",29.048,1,3.384,1.221,0.0159,0.247,4.47,0.123,1.059,1.255,2.856,15
"1841",16.17,1,1.659,1.688,0.02032,0.367,2.38,0.177,0.951,1.564,4.231,17
"1842",41.658,1,0.647,1.523,0.01587,0.504,5.345,0.365,1.184,1.684,19.699,9
"1843",20.169,1,2.965,1.017,0.01958,0.458,2.187,0.404,0.62,1.167,8.127,11
"1844",31.268,1,1.532,1.686,0.00895,0.774,1.026,0.244,1.691,1.433,2.742,6
"1845",49.833,1,3.312,0.919,0.01142,0.518,3.276,0.338,1.097,0.827,22.102,17
"1846",29.652,1,3.092,1.229,0.01056,0.53,4.568,0.05,0.247,1.498,7.451,15
"1847",31.139,1,0.356,1.366,0.01012,0.418,4.737,0.023,0.877,1.098,19.435,6
"1848",38.083,1,0.389,1.043,0.0179,0.49,4.652,0.335,0.537,1.305,23.809,12
"1849",37.512,1,2.835,0.911,0.03439,0.534,2.261,0.473,0.423,1.577,20.926,12
"1850",17.623,1,3.488,0.832,0.02443,0.292,1.411,0.13,0.878,1.624,10.126,10
"1851",17.535,1,4.085,1.673,0.0212,0.729,5.38,0.192,1.433,0.986,9.119,12
"1852",29.36,1,0.723,0.921,0.01662,0.557,2.217,0.212,0.367,1.347,13.36,17
"1853",11.25,1,0.966,1.483,0.02078,0.81,3.671,0.136,0.491,1.037,14.633,12
"1854",31.794,1,4.882,1.164,0.0238,0.822,2.064,0.107,1.618,1.553,19.631,6
"1855",46.698,1,1.912,1.061,0.00801,0.693,1.372,0.393,0.733,1.447,19.396,16
"1856",17.179,1,3.815,1.049,0.02932,0.608,4.674,0.372,1.063,1.576,6.505,9
"1857",35.196,1,2.25,1.078,0.01692,0.824,3.237,0.406,1.589,1.01,9.887,10
"1858",25.216,1,3.895,1.199,0.03285,0.269,2.88,0.332,1.524,1.564,6.521,19
"1859",29.225,1,0.961,0.813,0.01619,0.549,4.246,0.156,0.732,1.45,3.654,9
"1860",17.965,1,1.823,1.249,0.01681,0.595,5.91,0.396,0.961,1.114,8.807,10
"1861",12.877,1,4.059,1.556,0.03368,0.334,1.679,0.304,0.916,1.493,10.129,16
"1862",18.308,1,4.411,0.925,0.01252,0.276,5.907,0.154,1.298,1.509,22.522,7
"1863",19.818,1,1.95,1.173,0.0287,0.702,1.332,0.077,0.255,1.071,6.886,6
"1864",24.202,1,4.558,1.092,0.02741,0.243,4.555,0.121,1.69,1.287,16.306,18
"1865",47.086,1,4.608,1.644,0.00774,0.421,2.029,0.283,0.838,1.369,14.267,11
"1866",34.794,1,0.447,1.266,0.00658,0.495,4.998,0.055,0.939,1.549,4.754,6
"1867",23.024,1,2.555,1.133,0.02609,0.347,5.638,0.104,0.46,1.223,16.145,6
"1868",22.543,1,1.06,1.222,0.02495,0.538,4.778,0.404,0.514,0.819,6.574,18
"1869",45.378,1,2.103,1.34,0.0278,0.897,3.172,0.024,0.917,1.38,10.898,19
"1870",42.654,1,0.892,1.346,0.02636,0.438,3.993,0.179,0.99,0.86,11.211,18
"1871",25.075,1,4.092,1.372,0.00459,0.761,3.063,0.133,0.877,1.383,15.124,13
"1872",43.454,1,1.013,0.936,0.01842,0.708,1.755,0.497,0.106,0.906,19.469,19
"1873",29.297,1,4.001,1.345,0.03434,0.835,5.532,0.192,0.448,1.044,6.984,19
"1874",46.266,1,2.699,1.313,0.00131,0.234,5.028,0.485,1.347,0.923,21.227,11
"1875",16.647,1,0.314,1.399,0.01212,0.6,2.658,0.358,1.099,1.584,3.238,9
"1876",15.353,1,1.533,0.981,0.03215,0.642,5.321,0.321,1.502,1.587,11.908,15
"1877",43.955,1,3.723,0.821,0.00485,0.823,5.882,0.291,1.521,0.942,7.462,12
"1878",42.849,1,2.432,1.203,0.03015,0.445,2.123,0.254,0.83,1.432,21.808,10
"1879",25.897,1,4.702,0.935,0.01572,0.252,5.854,0.075,0.845,1.503,8.884,16
"1880",10.2,1,1.74,1.495,0.0282,0.65,1.364,0.03,1.135,1.124,23.117,9
"1881",11.557,1,3.776,0.824,0.0178,0.44,5.209,0.368,1.67,1.394,22.907,11
"1882",35.336,1,2.819,1.581,0.00651,0.256,1.608,0.475,0.888,1.135,14.705,11
"1883",46.896,1,2.504,0.901,0.00482,0.355,4.298,0.369,1.556,1.394,12.731,10
"1884",23.779,1,2.476,0.877,0.02685,0.329,1.075,0.345,1.319,1.609,4.469,9
"1885",46.938,1,0.99,0.848,0.02292,0.521,2.413,0.341,0.911,1.07,17.762,6
"1886",16.425,1,4.291,1.551,0.02033,0.303,1.434,0.312,1.149,1.108,14.78,12
"1887",47.649,1,4.559,0.926,0.02919,0.674,2.755,0.089,1.61,1.474,23.415,17
"1888",21.043,1,0.409,1.017,0.00907,0.526,2.095,0.027,1.247,1.249,6.743,7
"1889",17.171,1,3.168,1.102,0.00876,0.372,1.163,0.266,1.556,1.024,19.474,17
"1890",39.341,1,2.363,1.506,0.03,0.808,5.919,0.225,1.028,1.333,21.332,20
"1891",17.032,1,4.231,1.102,0.00221,0.675,5.699,0.453,0.168,0.913,19.547,17
"1892",10.687,1,1.624,1.256,0.01205,0.233,5.385,0.471,1.559,1.558,2.775,10
"1893",45.312,1,3.247,1.624,0.01783,0.291,4.062,0.108,0.33,1.503,13.113,9
"1894",45.729,1,4.61,1.077,0.0168,0.618,5.933,0.464,0.359,1.529,21.469,17
"1895",35.911,1,1.309,1.202,0.03101,0.552,3.201,0.34,0.671,1.239,21.215,10
"1896",43.613,1,2.012,1.192,0.03171,0.719,4.005,0.207,0.232,1.565,17.317,9
"1897",29.133,1,0.44,0.836,0.03203,0.845,5.69,0.004,0.891,1.355,7.823,8
"1898",12.513,1,0.347,1.004,0.00081,0.745,4.393,0.281,0.917,0.919,20.17,10
"1899",33.474,1,1.845,0.915,0.00183,0.616,3.099,0.335,1.098,1.321,5.018,11
"1900",23.793,1,0.103,1.211,0.00801,0.792,3.108,0.409,1.37,1.147,22.239,15
"1901",28.958,1,2.991,1.291,0.01996,0.506,5.889,0.465,1.201,1.386,16.302,11
"1902",33.208,1,4.255,1.119,0.01416,0.576,3.057,0.391,1.076,1.116,8.131,19
"1903",16.804,1,0.264,0.973,0.02789,0.794,2.955,0.166,1.09,1.187,11.925,5
"1904",15.521,1,2.806,1.607,0.02076,0.552,2.794,0.062,0.116,1.549,8.838,14
"1905",33.509,1,2.701,1.454,0.02143,0.417,2.841,0.246,0.649,1.394,10.984,14
"1906",28.317,1,1.713,1.188,0.03248,0.43,4.31,0.424,0.824,1.593,23.895,8
"1907",28.998,1,2.994,1.377,0.01548,0.466,3.761,0.091,1.086,1.549,4.986,17
"1908",39.542,1,1.924,1.624,0.00985,0.673,4.134,0.158,0.681,1.679,16.244,7
"1909",30.518,1,3.133,0.958,0.00053,0.291,4.445,0.363,0.817,1.503,2.767,14
"1910",23.162,1,1.412,0.842,0.0052,0.851,3.182,0.024,1.649,1.415,7.748,18
"1911",24.756,1,1.424,1.166,0.01795,0.648,4.705,0.271,0.49,1.257,17.845,19
"1912",12.272,1,0.119,1.145,0.02923,0.845,2.333,0.484,0.604,1.576,23.695,17
"1913",20.08,1,3.891,1.046,0.01605,0.393,2.657,0.02,1.478,1.61,23.704,6
"1914",42.82,1,3.826,0.904,0.00127,0.288,2.739,0.427,1.269,1.203,1.12,6
"1915",33.286,1,1.629,1.426,0.02389,0.662,4.065,0.307,0.588,0.913,12.636,11
"1916",30.444,1,4.99,1.59,0.00313,0.474,5.389,0.145,0.545,1.312,23.503,18
"1917",27.761,1,0.478,1.663,0.02284,0.47,2.624,0.396,1.463,1.369,13.827,14
"1918",49.067,1,4.248,1.653,0.02261,0.634,3.637,0.065,1.134,0.985,13.314,8
"1919",35.217,1,2.536,1.662,0.02163,0.302,4.33,0.038,0.94,1.032,3.758,5
"1920",36.023,1,4.793,1.211,0.02942,0.257,5.855,0.479,1.282,1.262,18.754,18
"1921",13.724,1,1.007,1.038,0.02079,0.495,3.918,0.31,0.333,1.14,12.742,18
"1922",12.497,1,2.18,0.894,0.02619,0.542,2.61,0.076,1.305,1.638,16.228,9
"1923",49.358,1,3.25,1.116,0.01032,0.621,2.809,0.479,0.341,1.259,9.64,8
"1924",41.104,1,1.209,0.87,0.01372,0.638,5.309,0.302,0.666,1.174,2.83,7
"1925",27.594,1,3.797,1.001,0.02137,0.372,5.641,0.491,0.731,0.834,17.06,10
"1926",45.694,1,4.63,1.68,0.00226,0.836,2.283,0.276,0.993,1.634,14.981,17
"1927",43.803,1,3.683,1.14,0.01204,0.671,1.412,0.248,0.176,1.174,5.026,13
"1928",15.13,1,3.021,1.597,0.02601,0.706,4.591,0.371,1.688,1.611,4.389,18
"1929",13.863,1,2.083,1.415,0.02692,0.686,5.499,0.478,0.258,0.869,8.046,19
"1930",33.87,1,1.182,1.18,0.00249,0.387,4.77,0.188,1.438,1.185,6.723,10
"1931",22.797,1,0.505,0.959,0.01117,0.525,1.007,0.239,0.686,1.553,3.986,9
"1932",22.467,1,1.508,1.059,0.00378,0.697,2.234,0.194,1.358,0.886,3.879,6
"1933",22.714,1,3.793,1.311,0.03316,0.672,1.01,0.107,1.506,1.176,6.194,11
"1934",11.993,1,3.72,1.634,0.01739,0.431,1.039,0.256,0.681,1.645,19.515,18
"1935",19.221,1,2.705,1.615,0.00701,0.567,1.001,0.047,0.378,1.693,1.305,13
"1936",24.463,1,4.959,0.815,0.00171,0.477,1.084,0.263,0.762,0.936,4.721,18
"1937",27.699,1,0.946,1.347,0.00135,0.456,3.627,0.412,1.169,1.603,2.706,11
"1938",39.123,1,1.207,1.031,0.00772,0.799,2.429,0.06,0.511,1.564,21.299,17
"1939",34.919,1,2.683,0.936,0.00878,0.548,3.282,0.04,0.315,1.682,13.164,16
"1940",16.955,1,1.735,1.627,0.03482,0.333,3.947,0.093,1.634,1.473,17.02,18
"1941",11.024,1,1.068,0.877,0.0133,0.763,4.751,0.362,1.592,1.081,12.995,9
"1942",34.313,1,3.668,1.54,0.00512,0.572,5.58,0.39,0.811,1.498,12.731,9
"1943",44.352,1,2.83,0.809,0.0147,0.324,3.707,0.279,0.229,1.695,6.11,20
"1944",10.397,1,4.191,1.176,0.00288,0.246,2.071,0.089,1.592,1.467,24.347,7
"1945",20.983,1,0.723,1.182,0.01592,0.277,5.571,0.223,0.968,1.446,13.334,19
"1946",16.088,1,0.286,1.532,0.02218,0.581,2.85,0.253,1.197,1.124,22.195,19
"1947",32.834,1,3.398,1.114,0.01497,0.567,3.838,0.235,0.831,1.665,20.872,12
"1948",14.218,1,2.015,1.377,0.00124,0.784,2.238,0.115,0.818,0.947,5.537,6
"1949",20.214,1,1.513,1.442,0.03499,0.524,4.678,0.435,1.545,1.001,7.461,19
"1950",16.284,1,1.672,1.093,0.01251,0.397,1.593,0.19,1.186,0.889,4.557,16
"1951",15.489,1,4.303,1.556,0.00425,0.768,1.419,0.159,0.36,1.145,11.421,10
"1952",38.397,1,4.584,0.877,0.01081,0.554,4.1,0.084,1.431,1.152,1.55,13
"1953",30.401,1,4.396,1.384,0.03348,0.237,3.131,0.31,0.188,1.407,12.418,18
"1954",44.306,1,3.781,1.472,0.02535,0.309,1.557,0.199,0.286,0.928,8.14,13
"1955",38.66,1,4.38,1.252,0.03347,0.454,1.524,0.193,0.141,0.837,12.644,13
"1956",33.254,1,1.311,1.274,0.00773,0.544,5.325,0.393,0.836,1.328,7.246,10
"1957",17.225,1,2.56,1.571,0.00576,0.819,4.049,0.157,0.89,1.09,21.445,8
"1958",37.692,1,2.366,1.331,0.00038,0.815,3.778,0.015,0.523,1.393,12.436,20
"1959",28.457,1,0.622,1.366,0.00787,0.321,2.07,0.161,1.31,0.955,9.202,18
"1960",49.812,1,1.465,1.193,0.01789,0.741,2.346,0.033,0.161,0.999,11.202,15
"1961",46.967,1,0.18,1.567,0.01604,0.549,3.154,0.091,1.47,1.202,21.614,13
"1962",30.93,1,4.376,0.991,0.00517,0.851,2.42,0.295,0.12,1.008,23.15,14
