"","penteVitDiam","nbMaxPrim","vitEmissionPrim","angInitMoyVertPrim","intensiteTropisme","propDiamRamif","distRamif","coeffCroissRad","diamMax","angLat","maxLatAge","duree"
"2274",24.338,49,4.545,1.22,0.01334,0.261,5.452,0,1.427,1.067,22.894,13
"2275",21.19,37,0.542,1.096,0.0325,0.593,5.471,0,1.608,0.939,11.443,5
"2276",20.561,29,0.828,1.216,0.02469,0.284,1.759,0,0.593,1.49,11.646,6
"2277",33.32,52,0.798,1.569,0.01915,0.332,2.861,0,1.168,1.28,19.723,14
"2278",15.296,41,3.861,1.152,0.00338,0.867,3.07,0,0.128,1.258,2.687,15
"2279",22.11,36,1.47,1.483,0.01248,0.522,2.991,0,0.85,1.269,24.889,15
"2280",21.844,52,2.997,0.82,0.01205,0.586,2.852,0,1.026,1.456,13.999,12
"2281",18.902,42,1.579,1.629,0.01441,0.243,3.214,0,1.466,1.496,4.363,19
"2282",11.284,43,4.877,0.85,0.00077,0.741,1.908,0,1.646,1.425,3.893,13
"2283",33.871,46,3.535,0.804,0.00961,0.724,5.764,0,0.67,1.64,10.555,19
"2284",12.688,26,4.245,1.668,0.01196,0.629,1.853,0,0.241,1.381,5.584,9
"2285",36.27,42,0.895,1.236,0.00749,0.729,2.895,0,1.528,1.648,23.023,17
"2286",25.291,12,2.75,1.031,0.0055,0.633,2.646,0,1.491,1.238,23.757,6
"2287",32.815,21,3.6,1.042,0.02073,0.446,3.249,0,0.764,1.656,20.363,5
"2288",41.051,66,1.583,1.655,0.02169,0.473,5.848,0,0.762,1.233,3.447,8
"2289",33.064,22,3.993,1.014,0.0223,0.277,4.034,0,1.455,0.874,13.949,14
"2290",39.137,12,0.306,0.973,0.01316,0.546,4.239,0,1.238,0.91,20.432,16
"2291",32.69,24,3.066,1.69,0.01502,0.406,3.71,0,0.377,1.073,12.48,8
"2292",48.987,37,2.388,0.849,0.01305,0.449,4.735,0,1.629,1.335,16.852,14
"2293",47.663,41,4.507,1.569,0.00395,0.726,5.82,0,1.506,0.932,9.298,10
"2294",30.321,19,4.553,1.104,0.01726,0.883,3.411,0,1.575,1.693,22.29,6
"2295",18.942,38,1.061,1.284,0.00876,0.669,1.639,0,1.375,1.051,23.861,14
"2296",25.463,63,4.083,0.956,0.03364,0.345,2.954,0,1.235,1.37,1.797,11
"2297",22.794,48,0.913,1.401,0.00635,0.524,2.978,0,0.865,1.012,1.093,20
"2298",28.104,36,4.032,1.229,0.0344,0.492,1.933,0,0.492,0.978,7.632,7
"2299",38.583,61,2.153,1.637,0.00552,0.494,1.39,0,0.111,1.091,10.375,15
"2300",47.518,69,3.867,1.388,0.01784,0.799,4.347,0,1.046,0.911,10.631,17
"2301",27.006,40,0.218,1.482,0.01084,0.712,5.888,0,1.433,1.113,20.996,19
"2302",44.895,13,4.546,1.695,0.01849,0.859,3.342,0,0.474,1.351,6.711,13
"2303",46.032,20,1.501,1.061,0.02462,0.37,4.386,0,0.474,1.241,21.606,10
"2304",27.504,46,4.761,1.363,0.01926,0.633,4.141,0,1.338,1.206,8.128,7
"2305",15.124,35,2.64,1.275,0.00583,0.815,2.722,0,1.494,1.693,21.979,18
"2306",17.599,65,1.122,1.38,0.03037,0.243,5.662,0,0.69,1.363,7.327,18
"2307",15.25,60,3.794,1.024,0.01046,0.245,2.715,0,0.371,1.022,7.656,13
"2308",32.9,60,0.973,1.321,0.00719,0.626,3.877,0,0.856,1.364,18.769,17
"2309",22.515,51,0.738,1.195,0.01866,0.459,5.977,0,0.144,0.916,4.081,15
"2310",31.593,57,1.318,0.843,0.03231,0.735,2.317,0,1.015,1.137,24.496,14
"2311",24.609,59,0.428,1.582,0.02122,0.541,1.522,0,1.131,1.396,22.645,8
"2312",17.218,33,3.127,1.134,0.01184,0.599,5.015,0,0.638,1.113,23.203,20
"2313",31.041,22,0.301,1.06,0.0195,0.43,4.241,0,1.509,1.169,9.705,9
"2314",20.183,45,3.793,1.442,0.00471,0.303,4.086,0,0.695,1.197,7.007,14
"2315",13.323,44,2.368,0.846,0.01706,0.454,2.014,0,0.482,1.489,2.693,18
"2316",44.127,32,3.703,1.359,0.03306,0.481,2.303,0,1.011,1.235,1.792,13
"2317",11.417,12,0.562,1.468,0.03403,0.551,1.996,0,1.66,1.273,19.221,10
"2318",45.569,18,4.797,1.26,0.01526,0.557,1.092,0,0.643,1.598,19.391,14
"2319",20.699,33,3.233,1.408,0.02729,0.333,3.952,0,1.472,1.521,20.502,11
"2320",34.248,26,2.689,1.035,0.00346,0.649,2.376,0,0.909,1.437,10.824,9
"2321",37.183,11,4.456,0.962,0.03176,0.38,5.76,0,0.277,1.317,17.007,18
"2322",37.089,57,4.793,1.418,0.0144,0.742,2.394,0,1.476,1.111,4.607,15
"2323",17.756,17,3.771,1.369,0.01137,0.217,1.936,0,1.498,1.198,15.338,5
"2324",15.439,15,4.102,1.079,0.01479,0.602,5.341,0,1.613,0.849,1.092,18
"2325",10.224,34,3.799,1.668,0.02347,0.683,4.011,0,1.311,1.345,23.6,9
"2326",26.159,56,0.325,1.063,0.01247,0.846,2.826,0,1.48,1.059,10.726,15
"2327",17.28,49,3.922,0.83,0.0123,0.439,4.914,0,1.563,1.165,21.22,6
"2328",10.934,37,2.356,1.067,0.00524,0.534,1.896,0,0.944,1.02,20.664,5
"2329",37.756,16,1.598,0.876,0.01823,0.81,2.64,0,0.768,1.019,24.551,5
"2330",21.876,40,3.076,1.697,0.02902,0.353,1.467,0,1.545,1.218,14.12,13
"2331",25.373,36,2.391,1.649,0.00835,0.835,1.775,0,1.418,1.369,23.206,9
"2332",37.359,38,1.838,1.699,0.02696,0.541,3.136,0,0.849,1.481,24.559,13
"2333",33.316,38,4.754,1.637,0.01386,0.686,2.213,0,0.343,1.087,20.468,17
"2334",40.45,56,4.884,1.39,0.00753,0.363,4.348,0,1.639,1.306,3.779,9
"2335",30.361,66,4.44,0.89,0.0261,0.357,1.284,0,0.228,1.612,6.177,13
"2336",44.446,68,4.564,1.691,0.00771,0.307,3.39,0,1.553,1.386,20.252,5
"2337",36.351,39,1.011,1.416,0.02143,0.896,3.121,0,0.207,1.667,18.421,20
"2338",20.974,12,4.945,1.079,0.02992,0.711,4.432,0,1.137,1.379,16.269,6
"2339",27.628,34,0.508,1.091,0.01518,0.874,3.232,0,0.101,1.177,21.112,16
"2340",41.42,11,1.059,1.524,0.03054,0.431,4.392,0,0.965,0.842,10.819,14
"2341",26.904,53,1.919,1.072,0.00873,0.755,3.802,0,1.687,1.084,20.538,17
"2342",21.597,53,3.781,0.97,0.02292,0.263,4.78,0,0.53,1.61,7.084,20
"2343",33.525,41,1.122,1.041,0.02237,0.211,5.408,0,1.25,1.376,1.808,15
"2344",12.671,52,2.231,1.064,0.00242,0.277,2.558,0,0.454,1.158,22.919,12
"2345",25.461,16,1.406,0.885,0.01453,0.632,4.646,0,0.949,1.652,14.881,17
"2346",32.333,16,4.347,1.27,0.01975,0.307,4.368,0,0.726,1.133,8.837,8
"2347",24.96,63,0.66,1.096,0.00323,0.429,4.744,0,1.347,1.119,17.853,12
"2348",15.827,33,4.331,0.8,0.00209,0.531,2.93,0,1.673,1.251,14.304,19
"2349",19.733,59,1.633,1.062,0.02834,0.633,1.421,0,1.074,1.135,24.018,10
"2350",25.161,64,4.118,0.919,0.00102,0.349,1.09,0,1.341,1.335,8.008,15
"2351",44.012,33,1.918,1.527,0.02281,0.655,2.506,0,1.58,1.215,7.772,15
"2352",47.861,26,4.099,1.186,0.03101,0.708,4.057,0,1.461,1.063,2.355,16
"2353",43.033,11,3.903,1.537,0.01938,0.637,2.509,0,1.636,1.423,10.556,13
"2354",27.085,21,4.855,1.428,0.0213,0.285,3.123,0,1.559,1.657,20.357,5
"2355",34.139,42,4.78,1.374,0.00525,0.206,3.375,0,1.146,1.502,14.651,8
"2356",42.508,69,1.6,1.457,0.0304,0.877,1.044,0,1.072,1.432,15.547,12
"2357",20.942,28,0.571,1.616,0.00699,0.896,3.276,0,0.307,0.918,3.158,6
"2358",14.077,15,4.04,1.061,0.02467,0.555,5.134,0,0.74,0.91,11.846,7
"2359",43.904,44,3.231,0.959,0.03387,0.466,3.036,0,0.678,1.25,23.541,12
"2360",44.997,55,4.431,0.979,0.03068,0.703,1.758,0,0.719,0.977,12.455,13
"2361",32.305,63,3.202,0.861,0.01415,0.791,4.196,0,0.893,1.583,15.59,12
"2362",24.989,45,0.693,1.035,0.03194,0.85,5.846,0,0.484,1.125,11.129,16
"2363",43.945,19,3.539,1.11,0.01117,0.76,4.513,0,0.668,1.539,8.45,14
"2364",24.891,19,1.577,1.245,0.01942,0.74,5.113,0,0.716,1.363,6.33,7
"2365",18.717,60,4.568,0.891,0.03097,0.378,3.525,0,0.363,1.503,19.121,8
"2366",31.271,16,3.023,1.33,0.00045,0.586,1.258,0,0.555,1.668,14.373,7
"2367",39.549,12,3.504,1.562,0.02874,0.361,1.392,0,0.88,1.173,20.759,7
"2368",10.396,26,0.7,1.457,0.02928,0.479,3.494,0,1.656,1.159,14.207,14
"2369",25.951,13,4.697,1.208,0.02923,0.447,5.84,0,1.046,1.11,6.983,6
"2370",14.65,45,0.334,0.873,0.03194,0.203,5.121,0,0.938,1.345,11.365,7
"2371",14.271,16,1.321,1.499,0.01287,0.729,2.416,0,0.807,1.591,17.549,10
"2372",22.061,33,2.905,1.425,0.00092,0.836,4.731,0,0.184,0.815,9.658,18
"2373",13.588,23,2.541,0.887,0.0176,0.847,4.824,0,0.536,1.118,4.085,17
"2374",25.04,30,3.391,1.503,0.01658,0.638,5.672,0,1.677,0.896,16.627,15
"2375",22.9,26,0.781,1.545,0.0248,0.869,5.487,0,1.687,1.527,22.9,19
"2376",35.092,36,0.368,1.542,0.02354,0.637,5.181,0,1.679,1.442,18.685,17
"2377",23.559,38,4.58,1.035,0.00118,0.754,3.408,0,1.082,0.893,21.34,15
"2378",21.241,30,2.391,1.043,0.0113,0.755,1.031,0,0.552,1.6,19.414,13
"2379",28.064,28,1.04,0.893,0.01435,0.639,2.868,0,0.885,1.689,12.294,5
"2380",44.465,20,2.867,1.296,0.01446,0.302,4.639,0,1.051,1.56,15.227,19
"2381",32.68,34,1.305,1.437,0.01543,0.645,4.387,0,1.484,0.947,19.784,18
"2382",11.051,57,2.77,1.267,0.00267,0.619,2.005,0,0.249,0.829,1.115,5
"2383",49.78,44,2.137,1.69,0.02825,0.575,2.951,0,0.205,1.437,22.863,17
"2384",47.786,27,4.233,0.811,0.03285,0.866,1.597,0,1.513,1.478,24.55,10
"2385",19.979,52,4.797,1.053,0.00969,0.357,1.558,0,1.609,1.672,12.57,19
"2386",39.94,38,0.972,1.535,0.02199,0.504,1.339,0,1.213,1.282,19.85,7
"2387",13.537,20,2.998,0.996,0.00929,0.263,5.292,0,0.558,1.484,14.571,15
"2388",48.389,11,2.009,1.526,0.02341,0.246,4.77,0,1.471,0.999,12.848,16
"2389",49.521,12,3.956,1.053,0.00108,0.655,5.695,0,0.118,1.382,19.885,15
"2390",34.901,38,4.961,1.082,0.02319,0.279,3.066,0,0.984,0.872,13.918,14
"2391",30.855,22,3.334,0.987,0.01509,0.867,1.941,0,0.606,1.49,11.348,16
"2392",34.505,11,3.033,1.347,0.0039,0.681,1.504,0,1.539,1.251,12.967,15
"2393",17.954,15,2.514,0.905,0.00489,0.466,1.782,0,1.336,1.075,17.712,7
"2394",38.708,70,0.39,1.648,0.02968,0.785,5.709,0,1.064,1.119,5.422,20
"2395",26.737,60,4.617,1.609,0.03286,0.58,2.087,0,0.294,1.229,20.992,10
"2396",12.007,48,3.509,1.341,0.029,0.475,1.602,0,1.431,1.583,4.284,13
"2397",38.132,21,2.775,1.5,0.0222,0.603,4.189,0,1.509,1.535,9.636,12
"2398",49.679,30,2.136,1.107,0.01105,0.409,2.522,0,1.514,0.871,17.791,15
"2399",10.998,13,4.163,1.682,0.03207,0.505,5.729,0,1.419,1.434,13.206,15
"2400",49.68,64,3.969,1.383,0.00071,0.865,1.768,0,0.738,1.607,16.821,10
"2401",12.645,52,2.713,0.911,0.00429,0.568,1.175,0,1.527,1.418,12.354,6
"2402",29.461,52,2.983,1.308,0.02426,0.729,2.044,0,1.595,1.061,2.758,6
"2403",20.751,66,2.739,0.81,0.02784,0.398,5.306,0,0.273,1.397,17.202,16
"2404",41.928,62,4.428,1.443,0.01427,0.426,2.352,0,1.087,1.63,15.343,5
"2405",32.956,36,0.373,1.122,0.00334,0.793,4.88,0,1.004,1.03,9.285,7
"2406",37.02,51,2.268,1.601,0.02479,0.718,1.061,0,0.911,0.939,12.739,8
"2407",30.486,10,2.479,1.645,0.02799,0.321,2.699,0,0.481,0.863,23.342,8
"2408",22.547,47,4.632,0.915,0.01074,0.584,5.998,0,1.179,1.333,19.253,8
"2409",24.43,15,4.146,0.887,0.03055,0.519,2.21,0,0.389,1.475,18.304,9
"2410",21.465,48,3.841,1.326,0.01103,0.637,3.796,0,0.674,1.482,1.133,7
"2411",40.416,24,2.478,1.17,0.00386,0.251,5.585,0,1.107,0.931,22.227,14
"2412",27.105,47,0.975,1.007,0.02855,0.833,5.984,0,1.401,1.657,7.925,6
"2413",31.716,53,3.833,0.846,0.00844,0.39,5.986,0,1.118,1.13,20.244,7
"2414",14.397,15,2.321,1.616,0.02482,0.589,2.949,0,0.634,1.237,12.935,14
"2415",18.248,19,4.849,1.694,0.0017,0.352,2.9,0,0.658,0.828,12.876,13
"2416",25.625,34,1.885,1.225,0.0131,0.842,5.716,0,0.586,1.09,4.629,16
"2417",23.533,34,3.958,1.013,0.03189,0.653,5,0,0.812,1.124,16.127,11
"2418",33.274,65,3.311,1.64,0.02692,0.584,2.274,0,0.166,1.511,2.79,19
"2419",45.78,46,3.94,1.538,0.02602,0.394,1.905,0,1.016,1.631,10.429,16
"2420",10.015,50,2.336,1.618,0.01095,0.775,4.388,0,0.618,1.548,21.795,6
"2421",21.123,16,4.569,1.373,0.00148,0.818,1.37,0,0.788,1.698,10.19,13
"2422",29.396,67,4.307,1.486,0.02413,0.66,1.999,0,1.313,1.373,21.582,17
"2423",43.581,55,1.213,1.15,0.00424,0.802,3.292,0,1.694,1.223,1.008,11
"2424",13.757,50,3.036,1.186,0.00827,0.283,4.585,0,0.588,0.826,24.912,6
"2425",16.154,57,3.874,1.1,0.01311,0.783,1.596,0,1.094,0.907,16.587,17
"2426",17.284,25,4.731,0.83,0.02761,0.682,3,0,1.249,1.082,19.436,17
"2427",37.413,48,2.604,1.486,0.00103,0.541,4.613,0,0.601,1.282,16.669,5
"2428",31.23,42,1.819,1.278,0.01279,0.754,2.784,0,1.193,1.001,23.545,18
"2429",12.186,51,3.974,1.531,0.01199,0.346,3.535,0,0.512,1.43,4.018,13
"2430",12.204,58,4.835,1.484,0.03305,0.593,2.703,0,1.267,1.655,19.928,12
"2431",26.896,39,0.295,1.428,0.02258,0.679,2.677,0,0.174,1.218,24.723,15
"2432",45.483,36,0.854,0.897,0.03294,0.618,5.511,0,0.876,1.535,6.364,9
"2433",30.713,47,3.665,1.379,0.01813,0.696,5.594,0,1.314,0.892,5.739,10
"2434",13.651,41,3.034,1.343,0.02177,0.623,2.861,0,1.18,1.577,15.502,7
"2435",15.022,38,4.866,0.886,0.00677,0.682,5.552,0,0.916,0.956,15.522,6
"2436",49.757,12,0.712,1.398,0.00601,0.326,3.999,0,0.397,1.311,7.507,14
"2437",39.657,19,1.55,0.981,0.00329,0.69,4.505,0,0.516,1.2,3.934,10
"2438",11.937,49,4.534,1.323,0.00416,0.774,4.565,0,1.429,0.957,14.004,7
"2439",46.896,33,1.124,1.466,0.03384,0.608,4.69,0,0.97,1.016,20.138,13
"2440",47.118,69,2.056,1.553,0.0302,0.209,3.777,0,0.7,1.394,16.544,19
"2441",48.091,41,2.767,1.248,0.01026,0.75,5.028,0,0.343,0.925,22.129,15
"2442",28.454,39,4.009,1.433,0.01135,0.587,2.982,0,0.852,1.267,3.268,9
"2443",43.834,27,3.892,1.519,0.0115,0.722,5.521,0,1.118,1.548,16.725,15
"2444",40.558,50,1.964,1.497,0.00851,0.781,2.027,0,0.585,1.674,18.2,15
"2445",17.764,36,4.565,1.501,0.02003,0.647,4.43,0,1.013,1.58,6.987,12
"2446",16.952,43,2.391,1.09,0.00631,0.409,3.024,0,0.874,0.945,9.337,10
"2447",44.013,42,0.835,1.475,0.00329,0.462,1.177,0,1.363,1.341,12.113,9
"2448",45.436,19,1.133,1.283,0.03141,0.712,3.912,0,1.569,1.102,10.526,9
"2449",17.062,17,1.917,0.89,0.00375,0.534,3.719,0,0.517,1.266,16.751,5
"2450",34.327,21,4.53,1.382,0.03237,0.44,1.843,0,1.016,1.055,15.305,7
"2451",13.525,19,2.273,1.465,0.01033,0.748,5.261,0,0.453,0.884,11.889,6
"2452",25.215,47,2.336,0.945,0.02716,0.628,1.101,0,0.757,0.88,19.293,5
"2453",17.725,43,1.854,1.558,0.03038,0.457,4.378,0,1.221,1.393,16.907,16
"2454",10.161,55,3.819,1.346,0.00132,0.785,4.308,0,1.214,1.467,3.279,11
"2455",26.87,51,4.317,1.155,0.00388,0.62,4.864,0,0.674,0.887,2.52,16
"2456",38.377,38,4.23,1.011,0.0178,0.217,5.734,0,1.399,0.831,12.483,18
"2457",23.734,31,3.976,0.961,0.01257,0.627,2.116,0,0.799,1.298,1.65,10
"2458",42.503,40,2.403,1.359,0.00156,0.487,2.462,0,0.466,0.925,18.858,15
"2459",10.851,10,4.147,1.485,0.00825,0.607,3.049,0,0.679,0.9,10.084,10
"2460",25.139,51,1.253,1.416,0.00963,0.696,3.868,0,1.288,1.633,20.554,14
"2461",19.287,13,0.287,1.241,0.00981,0.368,2.223,0,0.179,1.044,23.546,13
"2462",11.264,24,3.829,1.113,0.03487,0.692,3.42,0,1.293,0.972,8.633,5
"2463",34.398,30,2.084,1.221,0.01817,0.596,2.7,0,0.717,1.433,14.699,11
"2464",38.094,32,0.807,1.196,0.00301,0.284,4.967,0,1.189,1.46,3.868,14
"2465",22.515,41,3.87,1.589,0.00016,0.45,4.348,0,1.529,1.302,9.611,8
"2466",42.069,20,2.897,1.426,0.0196,0.867,5.685,0,0.453,1.698,12.887,18
"2467",23.55,60,3.948,1.629,0.03384,0.552,3.091,0,0.458,1.228,24.613,13
"2468",26.442,57,1,1.327,0.02085,0.513,3.113,0,1.199,1.096,13.884,9
"2469",12.901,54,2.458,1.437,0.03412,0.278,1.301,0,0.889,1.075,20.931,19
"2470",36.055,64,1.469,1.405,0.02027,0.883,5.591,0,1.575,1.607,7.225,17
"2471",42.61,50,3.302,1.126,0.01502,0.263,2.978,0,0.764,1.648,24.468,19
"2472",47.745,18,3.072,1.371,0.01073,0.391,4.675,0,0.684,1.532,17.406,13
"2473",17.555,48,3.415,1.5,0.02396,0.425,5.816,0,0.645,1.594,3.153,9
"2474",47.43,59,1.437,1.402,0.00877,0.514,3.055,0,0.913,1.109,14.167,12
"2475",30.265,48,1.225,1.552,0.02122,0.293,4.597,0,1.662,0.908,14.243,8
"2476",26.416,61,4.255,1.41,0.01209,0.385,1.856,0,1.545,1.058,8.322,18
"2477",26.062,68,1.11,1.536,0.01588,0.248,4.913,0,0.212,0.902,3.623,15
"2478",46.506,53,4.579,1.191,0.00458,0.263,2.012,0,1.134,1.587,20.034,13
"2479",48.21,43,4.47,0.882,0.00552,0.651,5.219,0,1.101,1.682,1.337,5
"2480",29.468,29,1.242,1.295,0.00375,0.716,4.799,0,1.199,0.931,24.091,12
"2481",45.991,62,4.594,1.05,0.01546,0.553,2.156,0,0.991,1.458,7.354,12
"2482",29.883,14,0.654,1.04,0.00419,0.206,3.454,0,1.679,1.626,3.392,15
"2483",36.176,23,3.58,1.48,0.03297,0.735,4.048,0,1.528,1.109,18.954,13
"2484",31.442,58,3.649,1.311,0.01104,0.209,1.388,0,0.866,1.278,1.012,13
"2485",20.439,52,4.494,1.51,0.00747,0.32,3.912,0,1.517,1.653,20.572,17
"2486",12.413,10,2.423,1.066,0.00345,0.418,5.784,0,1.354,1.216,20.669,13
"2487",44.769,57,0.874,1.479,0.03229,0.57,1.378,0,0.143,1.423,15.582,8
"2488",49.868,25,0.582,1.282,0.02224,0.716,3.607,0,1.186,1.028,11.355,16
"2489",28.082,21,2.191,1.346,0.02974,0.363,5.947,0,0.947,1.534,1.551,12
"2490",45.906,26,2.25,1.284,0.01093,0.484,5.139,0,1.64,0.934,3.877,19
"2491",43.905,52,1.785,0.846,0.01159,0.32,2.791,0,0.926,1.149,9.062,9
"2492",22.81,19,2.191,0.979,0.00475,0.863,4.559,0,0.227,1.3,10.892,18
"2493",26.596,15,3.196,1.636,0.02584,0.419,5.471,0,0.589,0.92,15.748,9
"2494",20.782,25,1.684,1.118,0.02166,0.676,4.195,0,0.354,1.029,23.65,11
"2495",16.659,13,3.804,0.87,0.01452,0.209,3.95,0,0.572,1.063,13.962,13
"2496",36.926,16,4.988,1.106,0.00785,0.483,2.935,0,1.452,1.026,11.657,8
"2497",29.313,17,0.307,1.635,0.0155,0.269,2.156,0,1.586,0.832,23.725,14
"2498",28.944,59,1.022,1.026,0.02272,0.486,2.094,0,0.379,0.945,24.757,6
"2499",47.607,10,2.69,1.318,0.02749,0.295,2.931,0,1.53,0.934,3.421,13
"2500",35.923,65,0.259,0.889,0.00168,0.614,1.358,0,0.64,1.36,18.819,19
"2501",36.087,68,3.963,1.423,0.01779,0.356,5.721,0,0.81,1.088,9.094,12
"2502",10.937,68,3.766,1.425,0.03448,0.209,3.843,0,0.483,1.088,15.908,8
"2503",17.029,22,2.462,1.377,0.00431,0.732,1.404,0,1.328,1.443,5.27,14
"2504",44.892,33,2.558,1.436,0.00316,0.836,1.629,0,0.239,1.044,6.452,7
"2505",15.578,46,3.455,0.801,0.01716,0.242,1.337,0,0.895,1.582,21.625,13
"2506",30.215,14,1.416,1.584,0.02347,0.311,4.021,0,0.873,1.101,13.511,18
"2507",15.691,55,1.031,1.418,0.02799,0.566,1.909,0,1.296,0.863,18.694,15
"2508",13.381,58,0.92,1.089,0.01773,0.84,2.072,0,0.463,1.145,17.628,12
"2509",13.846,19,2.104,1.627,0.00601,0.83,4.457,0,1.449,1.179,8.967,6
"2510",48.662,47,4.514,1.594,0.03042,0.815,2.969,0,1.456,1.33,15.139,13
"2511",20.499,68,2.255,1.367,0.03465,0.736,2.082,0,0.853,0.865,1.947,17
"2512",12.475,65,1.554,1.513,0.01854,0.234,5.256,0,0.935,1.61,1.234,13
"2513",10.385,51,0.782,1.346,0.01533,0.816,3.567,0,0.591,0.978,9.716,15
"2514",24.159,65,2.168,1.636,0.00958,0.82,4.072,0,0.534,0.852,1.485,17
"2515",11.76,32,0.533,1.658,0.02003,0.278,1.48,0,0.66,1.495,19.453,11
"2516",26.226,36,3.514,0.957,0.01271,0.629,1.623,0,0.196,0.862,12.472,7
"2517",12.912,16,2.864,1.17,0.03372,0.225,4.947,0,0.692,1.267,16.025,7
"2518",31.659,24,4.687,1.51,0.02222,0.842,3.345,0,0.314,1.324,12.796,13
"2519",36.051,28,0.636,1.498,0.02019,0.508,2.663,0,1.573,1.15,23.861,11
"2520",18.852,58,3.674,1.341,0.02451,0.541,4.715,0,0.862,0.825,14.212,16
"2521",16.078,14,3.276,1.547,0.00151,0.857,2.577,0,0.327,1.582,2.496,16
"2522",26.996,44,1.357,0.965,0.00527,0.53,5.309,0,0.975,1.232,8.799,7
"2523",37.826,67,1.182,1.425,0.0262,0.841,4.119,0,0.709,1.661,23.534,9
"2524",46.536,67,2.138,1.17,0.02036,0.581,2.583,0,0.87,1.212,10.779,17
"2525",33.244,15,2.279,0.948,0.00931,0.662,3.968,0,1.569,1.197,19.967,19
"2526",33.218,27,3.415,1.044,0.01721,0.662,1.467,0,0.9,1.139,8.984,17
"2527",11.29,68,1.202,1.632,0.02271,0.301,2.27,0,1.062,0.825,14.435,16
"2528",18.463,54,0.629,1.26,0.03238,0.494,2.949,0,1.329,1.249,12.027,8
"2529",21.367,64,2.372,0.956,0.02832,0.706,5.54,0,0.838,0.881,3.514,7
"2530",27.885,21,1.865,0.856,0.0099,0.472,3.643,0,0.16,1.136,11.646,10
"2531",21.63,34,4.634,1.54,0.03299,0.626,3.892,0,0.999,1.095,3.95,7
"2532",11.26,35,3.199,1.023,0.02096,0.563,2.999,0,0.507,1.559,22.92,17
"2533",46.827,32,1.912,1.131,0.01671,0.829,3.629,0,1.525,1.266,1.112,11
"2534",42.643,30,0.148,1.664,0.01822,0.561,2.447,0,1.447,1.312,16.837,19
"2535",18.813,33,4.367,1.567,0.00261,0.675,3.037,0,1.364,0.903,6.118,14
"2536",20.187,60,4.614,1.078,0.02313,0.766,5.27,0,0.722,1.255,19.825,6
"2537",41.015,24,0.126,1.499,0.00221,0.802,5.006,0,1.334,1.392,15.76,10
"2538",14.958,45,0.519,1.173,0.0021,0.746,2.657,0,1.186,1.54,10.37,14
"2539",29.947,41,1.889,1.44,0.01307,0.712,4.505,0,1.03,1.357,10.018,6
"2540",28.344,49,4.782,1.297,0.00677,0.598,3.974,0,0.108,1.502,9.69,9
"2541",23.946,16,2.67,0.858,0.00735,0.8,1.28,0,1.028,1.517,22.231,9
"2542",17.487,33,1.376,1.584,0.00409,0.227,3.415,0,1.064,1.588,22.752,11
"2543",36.613,25,3.345,1.406,0.03037,0.862,3.248,0,0.301,1.294,9.403,9
"2544",26.07,67,2.836,1.5,0.02748,0.886,2.347,0,1.397,1.408,5.723,10
"2545",20.856,25,4.696,1.354,0.00609,0.806,1.687,0,0.483,1.203,6.244,16
"2546",32.393,61,2.079,1.316,0.00705,0.638,4.566,0,0.648,0.837,20.709,18
"2547",15.257,45,3.073,1.355,0.02554,0.897,3.461,0,1.012,1.195,18.234,9
"2548",14.475,66,3.144,0.812,0.02501,0.646,4.401,0,0.381,1.166,14.467,12
"2549",14.804,12,2.459,1.697,0.02718,0.419,1.647,0,1.639,1.311,9.05,8
"2550",21.182,28,2.604,1.216,0.0047,0.671,5.721,0,1.599,1.418,17.314,13
"2551",40.946,54,2.587,1.642,0.01713,0.81,4.217,0,1.274,1.596,8.319,9
"2552",30.863,49,4.371,1.223,0.02891,0.411,1.044,0,0.269,1.213,21.675,15
"2553",18.331,11,2.446,1.371,0.00053,0.638,4.567,0,0.445,1.192,13.651,12
"2554",47.293,12,0.978,0.983,0.02779,0.338,4.254,0,1.368,1.179,24.929,8
"2555",23.725,11,0.325,0.811,0.03067,0.437,2.591,0,0.274,0.882,15.524,19
"2556",17.256,44,1.568,1.237,0.03306,0.44,3.039,0,0.837,1.2,15.706,17
"2557",43.17,36,2.691,1.044,0.00392,0.549,3.203,0,0.762,1.272,13.397,18
"2558",47.668,21,2.56,1.28,0.00819,0.818,3.374,0,0.974,1.589,22.743,5
"2559",30.613,53,1.531,1.141,0.0122,0.4,3.811,0,0.105,0.945,13.734,11
"2560",36.557,19,3.302,0.881,0.00315,0.281,4.36,0,1.198,1.259,12.952,13
"2561",25.521,54,3.985,0.928,0.02459,0.299,4.405,0,1.551,1.504,10.8,8
"2562",29.138,19,3.711,1.166,0.00961,0.428,1.082,0,0.737,1.552,1.038,14
"2563",12.503,63,1.708,1.168,0.0152,0.743,5.871,0,0.319,1.062,17.803,17
"2564",17.023,17,0.764,1.414,0.01959,0.857,5.164,0,0.235,1.266,1.656,16
"2565",44.599,22,4.999,0.811,0.03464,0.338,1.69,0,0.672,1.31,6.216,10
"2566",22.59,28,1.737,1.015,0.00532,0.706,5.368,0,1.596,1.195,3.19,13
"2567",10.286,60,1.236,0.945,0.01165,0.812,1.917,0,1.634,1.681,4.048,15
"2568",39.679,69,1.022,1.18,0.03361,0.849,5.936,0,0.21,1.533,11.989,14
"2569",28.933,37,1.436,1.446,0.00452,0.343,4.399,0,1.021,1.299,19.191,11
