"","penteVitDiam","nbMaxPrim","vitEmissionPrim","angInitMoyVertPrim","intensiteTropisme","propDiamRamif","distRamif","coeffCroissRad","diamMax","angLat","maxLatAge","duree"
"288",38.208,1,1.345,0.977,0.03141,0.741,2.032,0.057,0.428,1.052,4.914,16
"289",33.288,1,4.186,1.576,0.02672,0.652,5.925,0.019,1.235,1.569,9.676,11
"290",33.139,1,3.324,1.032,0.00868,0.785,4.228,0.01,0.944,1.449,1.416,15
"291",26.987,1,2.251,1.474,0.03483,0.392,4.893,0.055,0.238,1.045,8.228,9
"292",30.602,1,1.747,1.342,0.01383,0.226,3.673,0.163,0.321,0.996,14.588,20
"293",10.48,1,1.931,1.6,0.00419,0.387,3.921,0.185,0.328,1.637,6.983,13
"294",43.225,1,1.729,1.269,0.01499,0.652,5.903,0.239,0.954,1.508,23.942,18
"295",26.983,1,4.54,1.694,0.02016,0.402,5.971,0.054,0.512,1.035,15.754,10
"296",25.344,1,1.576,1.692,0.01537,0.843,1.569,0.043,0.597,1.372,1.861,7
"297",37.147,1,4.246,0.822,0.0246,0.668,1.507,0.17,1.286,1.39,17.04,14
"298",40.302,1,0.228,1.274,0.00532,0.218,1.883,0.204,0.878,1.133,13.284,9
"299",11.579,1,3.264,0.819,0.03386,0.786,4.003,0.35,0.445,1.618,5.042,7
"300",26.469,1,1.835,1.676,0.03105,0.472,3.355,0.21,1.288,1.123,22.398,19
"301",46.28,1,4.155,1.338,0.00974,0.69,4.114,0.074,1.011,1.575,18.851,15
"302",12.325,1,4.499,1.651,0.01507,0.382,1.838,0.026,0.746,0.923,10.595,15
"303",43.8,1,4.472,1.053,0.01127,0.545,2.444,0.078,0.928,0.826,21.34,19
"304",36.68,1,3.538,0.925,0.01511,0.691,2.611,0.184,0.657,1.436,14.155,19
"305",20.635,1,3.865,1.183,0.02111,0.663,2.501,0.181,0.937,1.506,12.615,6
"306",21.712,1,1.235,1.112,0.02605,0.58,3.966,0.418,1.514,1.316,1.652,6
"307",13.637,1,1.398,1.608,0.01905,0.722,4.627,0.33,1.135,1.051,20.949,11
"308",16.099,1,2.556,1.294,0.02262,0.344,3.76,0.058,0.603,1.475,17.399,11
"309",11.422,1,3.618,1.198,0.02141,0.579,1.378,0.097,0.681,1.056,16.888,12
"310",48.987,1,4.169,1.132,0.0121,0.658,4.4,0.402,1.66,1.559,2.117,15
"311",38.99,1,1.137,1.188,0.01565,0.856,5.877,0.174,0.555,1.153,14.855,9
"312",47.402,1,1.976,1.212,0.035,0.244,1.699,0.46,1.435,1.065,18.443,15
"313",18.389,1,0.603,1.371,0.02845,0.795,5.561,0.406,1.506,1.528,22.88,8
"314",32.76,1,3.296,1.621,0.01708,0.741,1.939,0.445,0.307,1.565,13.658,15
"315",24.467,1,3.314,0.875,0.02668,0.438,1.177,0.044,0.484,1.355,11.254,14
"316",23.013,1,4.821,1.196,0.01079,0.74,2.311,0.028,0.263,1.103,18.164,13
"317",28.89,1,4.923,1.236,0.01648,0.717,5.298,0.489,0.584,0.844,10.515,19
"318",47.795,1,1.42,0.954,0.009,0.8,3.461,0.295,1.661,0.978,19.093,9
"319",48.7,1,3.71,1.417,0.03092,0.845,1.735,0.414,0.458,1.298,3.965,7
"320",40.05,1,1.348,1.666,0.01728,0.327,1.002,0.045,1.293,0.803,11.137,12
"321",27.669,1,0.416,1.559,0.00513,0.815,2.96,0.145,0.212,1.49,4.102,16
"322",15.391,1,3.905,0.923,0.00318,0.565,3.869,0.242,1.6,1.246,20.272,7
"323",14.638,1,1.635,1.045,0.01511,0.793,4.954,0.334,1.56,0.815,21.184,15
"324",44.441,1,2.951,0.804,0.02855,0.888,3.871,0.155,1.034,1.072,2.343,7
"325",20.586,1,2.744,1.092,0.02456,0.299,5.756,0.386,0.884,1.687,6.773,12
"326",12.437,1,4.831,0.815,0.01077,0.435,1.853,0.326,0.521,1.097,23.847,16
"327",13.74,1,3.224,1.351,0.00621,0.504,4.725,0.149,0.797,1.13,11.186,12
"328",42.4,1,4.941,1.645,0.02524,0.268,2.644,0.106,0.539,1.194,23.718,9
"329",17.184,1,3.714,0.861,0.01243,0.475,4.132,0.289,0.896,1.671,4.728,11
"330",43.404,1,0.528,1.25,0.02052,0.47,1.55,0.234,0.584,1.178,13.014,16
"331",38.389,1,3.918,1.129,0.0135,0.519,3.916,0.393,0.451,1.308,10.789,14
"332",43.601,1,4.709,1.497,0.01509,0.571,3.068,0.486,0.33,1.256,9.331,7
"333",24.386,1,4.009,0.952,0.0105,0.499,2.246,0.339,0.412,0.99,7.662,19
"334",48.667,1,2.683,1.362,0.02585,0.84,4.88,0.089,1.411,1.34,24.052,17
"335",23.886,1,1.992,1.24,0.00666,0.626,5.401,0.476,0.357,1.235,13.557,12
"336",48.879,1,3.099,1.472,0.00038,0.621,4.116,0.435,0.437,1.48,15.485,8
"337",38.947,1,3.809,1.337,0.00509,0.62,2.605,0.056,0.921,0.8,11.228,19
"338",17.646,1,1.573,0.871,0.00269,0.658,5.257,0.286,0.803,1.616,2.321,8
"339",49.973,1,1.379,1.247,0.01247,0.823,1.86,0.399,1.375,1.068,4.634,6
"340",28.084,1,0.824,0.944,0.03477,0.626,2.585,0.448,0.699,1.505,8.052,15
"341",28.254,1,4.69,0.817,0.01158,0.898,5.748,0.185,0.937,1.086,6.711,16
"342",21.508,1,4.136,1.036,0.02673,0.394,5.695,0.382,1.406,1.265,21.229,16
"343",19.084,1,2.897,0.862,0.01945,0.772,3.907,0.04,0.485,1.169,18.73,11
"344",10.105,1,0.108,0.989,0.03151,0.34,3.038,0.045,0.922,1.193,18.567,18
"345",42.413,1,3.114,0.954,0.02715,0.554,2.669,0.047,0.73,1.126,7.108,10
"346",31.315,1,0.877,0.837,0.02678,0.295,2.242,0.086,1.302,1.161,16.223,17
"347",49.962,1,1.468,1.2,0.00458,0.497,1.558,0.229,0.719,0.872,9.132,9
"348",13.911,1,2.174,0.839,0.00115,0.439,4.642,0.081,0.769,1.067,18.708,7
"349",32.629,1,1.069,0.93,0.03059,0.852,4.796,0.143,1.652,1.607,19.911,7
"350",44.347,1,1.784,1.377,0.01234,0.393,2.802,0.019,1.114,1.406,10.935,16
"351",15.32,1,4.733,0.827,0.0334,0.38,4.519,0.345,0.316,1.401,5.64,5
"352",42.708,1,2.953,1.526,0.02611,0.707,4.667,0.19,1.008,1.123,7.49,15
"353",34.626,1,2.897,0.856,0.00062,0.204,3.698,0.291,0.534,0.839,20.913,6
"354",43.407,1,1.913,1.488,0.02637,0.295,2.102,0.07,1.482,0.91,20.885,8
"355",12.745,1,0.598,1.612,0.00429,0.291,2.458,0.42,0.423,1.497,6.939,18
"356",35.809,1,4.842,0.985,0.0115,0.73,4.327,0.022,1.514,1.306,18.379,17
"357",40.695,1,0.962,0.892,0.02297,0.801,4.898,0.084,0.279,1.341,18.704,20
"358",42.883,1,0.538,1.256,0.00993,0.852,3.086,0.362,1.496,1.409,23.657,5
"359",32.599,1,4.21,1.639,0.0103,0.321,1.725,0.216,1.622,1.528,20.538,16
"360",41.927,1,3.263,1.165,0.00387,0.745,1.421,0.409,1.529,1.506,8.125,8
"361",25.861,1,2.892,1.389,0.02133,0.266,5.275,0.071,0.597,0.814,11.027,14
"362",16.636,1,1.658,0.988,0.01616,0.458,3.098,0.312,0.216,1.067,9.116,9
"363",38.64,1,2.829,1.649,0.02537,0.469,3.007,0.442,0.749,0.844,15.193,18
"364",11.781,1,0.896,0.821,0.02914,0.796,3.171,0.26,1.337,1.501,13.826,16
"365",32.932,1,0.339,1.166,0.02062,0.308,2.676,0.493,1.697,0.964,11.542,16
"366",47.102,1,2.736,1.053,0.02849,0.821,1.016,0.341,1.159,1.564,7.252,12
"367",35.773,1,2.349,1.512,0.00886,0.823,1.779,0.143,0.405,1.423,23.192,7
"368",43.726,1,0.527,0.947,0.00632,0.823,4.284,0.207,0.848,0.922,14.184,12
"369",39.961,1,2.848,1.509,0.0226,0.209,2.119,0.208,0.38,0.971,21.143,15
"370",32.695,1,1.567,1.619,0.03011,0.761,2.544,0.348,1.029,1.361,4.61,17
"371",48.795,1,1.509,1.345,0.02609,0.454,1.028,0.178,0.467,1.664,11.254,14
"372",28.978,1,4.289,1.351,0.01369,0.33,3.641,0.159,0.831,0.975,9.598,9
"373",33.994,1,3.818,1.53,0.01546,0.429,3.384,0.242,1.079,0.941,20.739,13
"374",32.912,1,1.925,0.927,0.03425,0.721,5.079,0.276,1.33,1.031,6.981,12
"375",23.857,1,4.375,0.823,0.02668,0.598,4.836,0.468,1.13,1.576,15.128,11
"376",13.357,1,4.998,0.976,0.00661,0.45,4.011,0.405,1.471,1.428,10.591,12
"377",17.483,1,2.735,1.134,0.02456,0.706,5.265,0.028,1.381,0.868,18.8,6
"378",28.81,1,2.742,1.297,0.03146,0.73,2.736,0.328,0.46,0.831,12.746,13
"379",23.016,1,0.578,1.1,0.00405,0.86,5.461,0.142,0.524,1.007,17.079,14
"380",11.116,1,4.063,1.078,0.01396,0.342,3.325,0.01,0.171,1.509,15.637,12
"381",13.812,1,2.837,1.309,0.01614,0.761,1.505,0.39,0.429,1.203,15.881,9
"382",33.874,1,3.512,1.374,0.02135,0.698,2.497,0.307,0.766,0.941,22.484,13
"383",40.639,1,1.436,1.415,0.02232,0.589,3.634,0.287,1.487,0.805,12.059,9
"384",47.909,1,2.644,1.378,0.00834,0.231,3.428,0.475,0.396,1.625,4.02,11
"385",46.218,1,2.664,0.988,0.03392,0.325,2.086,0.024,1.697,0.999,3.355,11
"386",23.778,1,4.458,1.146,0.02334,0.487,3.016,0.154,0.792,1.02,1.003,18
"387",12.225,1,2.349,1.188,0.03495,0.302,3.987,0.358,1.492,1.253,18.571,14
"388",30.972,1,2.846,1.158,0.02421,0.547,2.3,0.086,1.139,0.861,24.743,10
"389",13.225,1,1.699,1.185,0.01388,0.481,3.082,0.063,1.076,1.014,15.647,17
"390",43.909,1,2.818,1.471,0.01361,0.2,2.049,0.064,0.582,1.624,1.711,10
"391",40.701,1,4.605,1.232,0.02348,0.43,2.391,0.359,0.495,1.398,24.201,18
"392",47.571,1,4.51,0.828,0.02815,0.369,5.114,0.322,1.178,0.841,24.399,12
"393",26.575,1,4.83,0.913,0.0301,0.475,4.424,0.19,1.412,1.207,4.149,13
"394",15.812,1,1.196,1.53,0.03097,0.762,5.352,0.007,1.078,1.259,17.998,8
"395",25.872,1,0.71,1.214,0.00284,0.73,4.409,0.393,1.467,1.47,6.832,18
"396",30.944,1,2.177,1.239,0.00807,0.211,5.187,0.367,1.142,1.688,5.88,6
"397",22.277,1,3.028,1.413,0.01243,0.578,1.565,0.307,1.065,1.243,4.776,7
"398",30.787,1,1.581,1.005,0.01519,0.252,1.032,0.069,1.397,1.65,9.92,7
"399",46.774,1,4.44,0.998,0.02436,0.892,3.909,0.233,1.454,0.809,14.342,12
"400",29.829,1,2.687,0.972,0.02525,0.3,4.53,0.042,0.255,1.205,24.188,15
