"","penteVitDiam","nbMaxPrim","vitEmissionPrim","angInitMoyVertPrim","intensiteTropisme","propDiamRamif","distRamif","coeffCroissRad","diamMax","angLat","maxLatAge","duree"
"301",49.73,45,4.775,1.633,0.02796,0.247,3.88,0,0.431,1.652,5.141,19
"302",27.739,38,4.707,1.12,0.01251,0.77,3.668,0,1.085,1.045,9.222,7
"303",44.783,37,2.701,1.584,0.02747,0.678,5.979,0,1.243,1.556,14.936,8
"304",39.834,56,0.448,1.175,0.01896,0.821,1.997,0,0.663,1.22,1.202,6
"305",43.375,48,3.934,0.805,0.00603,0.473,5.347,0,1.5,1.517,8.123,7
"306",41.766,24,4.149,1.383,0.02173,0.21,5.825,0,0.245,1.037,18.262,14
"307",42.708,27,1.683,0.899,0.00915,0.303,1.093,0,1.495,0.813,21.468,11
"308",15.339,23,2.236,1.462,0.0212,0.435,5.657,0,1.46,0.826,24.034,18
"309",25.904,41,2.741,1.489,0.019,0.218,4.717,0,1.375,1.456,11.836,16
"310",29.037,55,3.271,1.518,0.03214,0.391,3.889,0,1.491,1.543,14.698,18
"311",10.571,13,4.9,0.852,0.03248,0.451,2.239,0,1.22,1.024,7.794,15
"312",13.508,19,4.159,1.061,0.02668,0.764,5.001,0,0.919,1.612,13.351,12
"313",33.478,68,2.328,1.197,0.01694,0.387,3.725,0,0.901,1.316,16.415,17
"314",36.367,19,2.643,0.854,0.02713,0.636,5.516,0,1.153,0.874,18.102,18
"315",44.654,66,0.101,0.976,0.02669,0.473,3.526,0,1.354,1.099,12.388,17
"316",14.585,66,2.583,0.82,0.03292,0.651,1.534,0,1.391,1.374,3.655,10
"317",12.149,27,0.872,0.96,0.03301,0.503,2.617,0,0.373,1.212,19.849,13
"318",42.256,23,0.663,1.621,0.0102,0.641,1.09,0,0.82,1.213,11.584,19
"319",11.082,31,0.998,1.498,0.0135,0.787,4.101,0,1.595,0.964,22.756,10
"320",31.347,19,1.573,1.099,0.00616,0.367,1.63,0,0.414,1.054,12.23,5
"321",11.494,62,4.617,1.146,0.01934,0.497,4.304,0,0.246,1.156,24.696,8
"322",48.951,66,1.444,1.236,0.005,0.595,1.724,0,0.405,1.155,19.389,7
"323",31.46,26,4.448,1.118,0.02014,0.64,4.346,0,1.571,1.09,4.025,9
"324",31.171,41,0.666,0.956,0.0295,0.503,4.29,0,1.337,1.287,10.655,18
"325",12.355,66,1.031,1.446,0.01678,0.354,3.768,0,0.701,1.577,12.237,6
"326",22.304,67,1.5,1.017,0.00638,0.621,1.434,0,1.306,1.239,24.974,8
"327",33.775,47,4.523,1.692,0.01517,0.279,1.765,0,0.852,1.686,13.471,16
"328",42.673,57,4.389,0.82,0.00833,0.251,5.186,0,0.877,0.926,18.941,10
"329",40.548,12,0.767,0.958,0.0197,0.709,1.011,0,0.275,1.051,19.534,13
"330",33.802,15,3.19,1.016,0.00478,0.43,1.636,0,0.385,1.409,16.159,16
"331",44.11,16,0.234,1.019,0.01689,0.735,2.717,0,1.161,1.506,24.034,13
"332",15.651,51,3.458,1.546,0.01668,0.608,1.205,0,1.586,1.428,1.789,8
"333",13.474,29,3.907,1.397,0.00539,0.823,2.349,0,0.28,1.618,17.195,19
"334",44.933,25,1.098,1.324,0.00562,0.242,2.468,0,0.26,0.809,15.775,15
"335",26.073,48,2.166,1.651,0.01353,0.382,2.354,0,0.358,1.196,18.503,8
"336",22.135,66,3.509,1.096,0.03165,0.44,1.411,0,0.253,1.325,6.11,8
"337",11.231,28,4.365,0.942,0.03413,0.432,5.867,0,1.296,1.315,20.825,14
"338",13.573,68,3.224,1.365,0.00642,0.43,1.911,0,1.416,1.459,4.357,18
"339",24.533,15,4.177,0.802,0.02342,0.607,4.553,0,0.333,1.52,1.815,8
"340",11.074,12,4.276,1.09,0.00088,0.768,3.117,0,1,1.542,24.735,15
"341",43.454,55,3.02,0.838,0.02511,0.831,4.228,0,0.715,0.874,6.315,17
"342",11.084,56,3.953,0.814,0.03086,0.407,2.235,0,1.193,1.67,11.652,10
"343",46.146,64,3.084,1.178,0.0298,0.48,2.469,0,1.459,0.853,4.182,7
"344",35.793,58,1.222,1.148,0.0336,0.808,2.576,0,1.366,0.809,24.026,11
"345",30.198,62,3.197,1.295,0.02768,0.466,5.987,0,0.439,0.884,7.195,16
"346",49.579,66,4.635,0.888,0.01043,0.789,1.571,0,1.041,1.447,11.807,12
"347",31.845,49,1.363,0.931,0.01003,0.642,5.286,0,0.973,1.63,20.209,5
"348",33.365,15,2.158,1.398,0.00251,0.542,1.368,0,0.82,1.55,11.82,12
"349",10.061,31,3.716,0.975,0.02648,0.232,2.528,0,1.095,1.299,6.794,5
"350",26.096,14,2.537,1.008,0.00054,0.531,2.362,0,0.998,0.851,9.325,8
"351",45.564,12,0.683,0.925,0.01746,0.838,1.673,0,0.641,1.187,8.791,8
"352",26.859,16,3.256,1.566,0.034,0.888,4.607,0,1.51,1.098,18.638,8
"353",15.537,23,0.103,1.46,0.00031,0.853,5.731,0,1.371,1.228,22.927,10
"354",29.792,60,3.6,1.349,0.01483,0.728,3.607,0,0.97,1.687,21.149,17
"355",30.322,35,4.429,0.988,0.0226,0.556,2.761,0,0.167,1.659,19.2,13
"356",18.931,31,4.128,1.286,0.00001,0.475,2.982,0,0.601,1.585,19.409,16
"357",31.67,15,0.982,1.667,0.01271,0.657,1.011,0,1.402,1.497,16.88,11
"358",12.463,69,4.475,1.38,0.00525,0.694,3.203,0,0.181,1.111,14.908,13
"359",11.596,62,3.31,1.526,0.03317,0.472,5.512,0,0.115,1.311,16.903,8
"360",37.864,11,3.676,1.333,0.02006,0.64,5.734,0,1.356,1.508,8.169,16
"361",42.445,34,3.678,0.866,0.02203,0.707,3.776,0,1.569,0.845,17.395,7
"362",17.572,43,3.261,0.989,0.01136,0.705,1.975,0,0.657,1.267,22.503,16
"363",10.809,32,0.458,1.567,0.02223,0.623,1.513,0,0.179,1.489,13.311,20
"364",24.329,67,4.73,1.302,0.01411,0.62,2.549,0,0.275,1.696,14.971,12
"365",19.232,45,3.669,0.971,0.02784,0.371,4.073,0,0.549,0.808,13.787,6
"366",49.883,52,1.498,1.151,0.02634,0.473,2.769,0,1.545,1.455,13.148,8
"367",25.757,12,0.833,1.199,0.02157,0.277,4.753,0,1.153,1.576,17.349,17
"368",29.092,34,2.456,1.382,0.01886,0.643,5.847,0,1.615,1.553,3.014,17
"369",32.005,40,0.867,0.837,0.01016,0.534,1.16,0,1.014,1.642,8.292,13
"370",16.227,63,1.994,1.113,0.0256,0.219,4.484,0,1.58,1.343,18.492,9
"371",30.621,12,3.736,1.616,0.00814,0.403,5.607,0,1.197,1.013,20.912,20
"372",19.378,67,3.237,1.008,0.03154,0.766,4.217,0,1.607,1.361,17.793,7
"373",18.24,67,0.971,1.387,0.02795,0.694,5.199,0,0.313,1.299,10.164,17
"374",44.88,62,2.094,0.955,0.02745,0.203,2.217,0,0.17,0.906,3.399,16
"375",31.543,38,2.564,1.555,0.01853,0.392,5.659,0,1.509,0.886,4.336,17
"376",29.336,67,3.443,0.938,0.01877,0.525,1.726,0,1.291,1.025,11.226,11
"377",12.292,45,1.354,1.015,0.00711,0.538,5.664,0,0.472,0.881,23.055,18
"378",23.333,36,2.453,0.932,0.00393,0.212,2.434,0,1.695,1.509,19.739,15
"379",30.981,57,1.716,1.246,0.02065,0.464,5.155,0,1.19,1.659,4.833,10
"380",34.673,44,4.563,1.029,0.03347,0.635,5.162,0,1.44,1.395,9.515,10
"381",31.881,65,4.177,1.583,0.03062,0.245,1.218,0,0.678,1.336,14.535,5
"382",20.959,27,4.211,0.818,0.02033,0.259,2.947,0,1.609,1.559,2.423,17
"383",12.455,30,4.181,1.071,0.01053,0.466,1.671,0,1.191,1.403,10.332,14
"384",41.033,50,3.36,1.001,0.02241,0.571,5.12,0,0.972,1.22,13.276,19
"385",25.702,49,0.462,0.952,0.01094,0.362,3.87,0,1.368,1.036,11.411,16
"386",41.176,47,1.298,1.22,0.01738,0.487,3.188,0,1.303,1.295,6.564,16
"387",32.886,36,1.341,1.497,0.01423,0.726,2.732,0,0.4,1.255,10.265,16
"388",45.23,54,0.535,1.226,0.01736,0.683,3.063,0,0.735,1.448,11.726,13
"389",37.727,30,4.455,1.331,0.00653,0.399,4.9,0,1.07,0.853,23.882,10
"390",35.624,65,2.311,1.374,0.03461,0.555,2.984,0,0.242,1.251,12.682,11
"391",42.643,18,3.675,0.969,0.02673,0.753,2.53,0,1.684,1.657,19.373,16
"392",17.405,64,4.414,1.676,0.03068,0.297,1.408,0,0.206,0.814,15.206,8
"393",22.427,20,2.985,1.156,0.00397,0.507,2.461,0,0.743,1.523,5.005,11
"394",16.062,28,4.901,1.53,0.02121,0.784,2.848,0,0.482,0.887,12.559,10
"395",24.776,30,2.19,0.803,0.01868,0.838,5.147,0,0.165,1.239,19.473,14
"396",23.935,60,1.338,1.587,0.00812,0.684,5.06,0,1.159,1.527,16.183,14
"397",31.279,52,2.16,0.858,0.00704,0.52,1.652,0,0.819,1.15,17.986,12
"398",38.204,30,4.636,1.129,0.01809,0.635,3.448,0,1.358,1.582,12.813,19
"399",19.549,27,3.062,0.815,0.00585,0.403,1.565,0,0.307,0.991,24.303,6
"400",49.864,67,4.639,0.87,0.01771,0.554,4.985,0,0.118,0.959,14.919,17
