"","penteVitDiam","nbMaxPrim","vitEmissionPrim","angInitMoyVertPrim","intensiteTropisme","propDiamRamif","distRamif","coeffCroissRad","diamMax","angLat","maxLatAge","duree"
"289",21.89,1,3.573,1.261,0.01377,0.748,5.723,0.384,1.12,0.935,7.998,13
"290",38.354,1,3.414,1.264,0.00126,0.224,4.375,0.357,1.012,0.967,7.243,8
"291",31.301,1,3.67,1.619,0.0024,0.693,2.054,0.078,1.464,1.536,12.501,19
"292",19.404,1,4.888,1.562,0.00308,0.894,5.532,0.21,0.543,1.417,6.824,13
"293",30.077,1,2.253,1.06,0.00398,0.761,1.256,0.175,0.427,1.648,2.65,20
"294",37.354,1,0.939,1.433,0.03468,0.666,1.677,0.029,1.333,1.608,4.169,19
"295",38.01,1,1.941,1.557,0.00763,0.778,4.42,0.089,0.495,0.809,1.144,10
"296",42.458,1,4.858,1.33,0.02368,0.274,1.342,0.46,1.107,1.65,11.854,17
"297",11.999,1,1.531,1.06,0.00221,0.658,2.683,0.195,1.518,0.906,2.792,13
"298",45.841,1,3.677,1.654,0.00247,0.249,4.726,0.355,1.272,0.876,24.704,14
"299",40.264,1,0.584,1.421,0.03448,0.228,1.495,0.128,1.626,0.98,12.355,9
"300",11.928,1,2.87,1.131,0.00273,0.529,4.321,0.382,1.458,0.878,6.027,18
"301",35.293,1,2.456,0.865,0.02462,0.281,4.12,0.486,1.135,0.936,17.094,6
"302",30.572,1,3.305,1.526,0.02633,0.476,2.925,0.157,0.582,1.161,22.001,6
"303",30.733,1,0.75,0.963,0.00213,0.287,2.841,0.235,1.423,0.814,4.396,6
"304",10.118,1,3.374,0.957,0.01767,0.228,1.586,0.358,1.379,1.122,11.819,9
"305",15.175,1,4.036,0.996,0.0216,0.553,4.952,0.39,0.926,0.902,5.264,10
"306",48.232,1,2.844,1.5,0.00699,0.713,3.949,0.239,0.569,1.674,7.192,19
"307",21.164,1,4.656,0.945,0.0316,0.8,5.287,0.037,1.141,1.188,10.146,10
"308",20.042,1,0.821,1.503,0.01258,0.885,3.463,0.114,0.136,1.145,9.065,9
"309",10.617,1,1.264,1.171,0.00958,0.553,2.284,0.387,0.858,1.309,23.66,7
"310",20.877,1,1.588,0.805,0.02584,0.484,5.009,0.136,0.446,1.654,15.503,10
"311",24.61,1,0.468,0.902,0.00269,0.887,4.923,0.383,0.751,1.081,12.277,14
"312",40.782,1,0.372,1.613,0.03223,0.228,2.503,0.027,0.107,1.569,3.537,13
"313",28.577,1,2.807,1.636,0.00041,0.22,2.697,0.127,0.454,1.041,4.583,17
"314",33.612,1,3.32,1.283,0.02677,0.255,2.024,0.086,0.354,0.965,12.517,10
"315",23.876,1,1.711,1.563,0.00814,0.389,1.306,0.026,0.227,1.337,4.495,5
"316",38.145,1,4.509,1.556,0.02867,0.534,4.305,0.425,0.589,1.515,21.608,18
"317",22.968,1,3.805,1.008,0.03373,0.505,2.448,0.066,1.22,1.145,16.561,14
"318",19.253,1,4.58,1.688,0.03254,0.454,2.427,0.412,1.006,1.699,11.778,12
"319",25.435,1,1.001,1.153,0.02265,0.665,2.121,0.497,0.46,1.09,1.522,11
"320",29.99,1,2.617,1.38,0.03042,0.67,2.798,0.451,0.193,1.368,1.504,15
"321",25.96,1,1.531,1.314,0.02822,0.867,4.099,0.212,1.662,1.109,20.544,19
"322",41.28,1,3.674,1.665,0.00552,0.666,3.634,0.283,1.289,1.137,11.997,14
"323",42.154,1,3.322,1.583,0.02704,0.219,2.026,0.216,1.457,1.456,9.88,11
"324",23.361,1,1.136,1.259,0.02604,0.683,4.904,0.027,0.189,1.506,13.695,9
"325",29.134,1,0.616,1.007,0.01836,0.57,3.818,0.483,0.941,0.903,19.013,12
"326",19.281,1,1.939,1.148,0.01453,0.895,4.738,0.369,1.638,1.427,8.151,14
"327",48.474,1,0.947,1.571,0.02243,0.471,5.7,0.169,1.278,1.491,23.018,15
"328",27.476,1,0.274,1.405,0.03077,0.797,3.237,0.397,0.461,1.632,5.511,10
"329",33.759,1,2.738,1.043,0.01944,0.324,2.667,0.431,1.435,1.278,15.571,6
"330",31.54,1,2.078,1.323,0.00636,0.659,1.57,0.297,0.356,1.018,7.255,17
"331",11.019,1,1.665,1.473,0.01971,0.354,5.091,0.31,1.404,0.968,9.896,5
"332",34.157,1,3.771,1.083,0.02513,0.255,4.5,0.191,0.267,1.002,23.029,12
"333",13.299,1,2.591,1,0.0313,0.893,1.623,0.259,1.254,0.877,3.904,13
"334",30.369,1,0.714,0.831,0.01257,0.813,3.501,0.473,0.951,0.921,19.43,9
"335",32.135,1,3.994,0.849,0.03072,0.267,1.689,0.303,0.953,0.981,17.867,11
"336",43.121,1,0.137,1.39,0.01464,0.865,3.827,0.459,1.225,1.599,22.915,19
"337",45.205,1,2.857,1.33,0.00238,0.832,1.576,0.346,1.689,1.561,1.506,18
"338",42.466,1,4.095,1.465,0.0219,0.417,2.366,0.462,1.516,1.49,23.971,17
"339",23.727,1,0.466,1.442,0.00014,0.441,4.862,0.442,0.388,1.061,23.426,7
"340",23.66,1,2.839,0.922,0.00387,0.261,2.564,0.3,1.414,1.373,22.468,15
"341",40.418,1,0.85,0.971,0.02182,0.554,5.606,0.1,0.959,1.074,14.31,16
"342",46.788,1,0.247,1.008,0.02553,0.51,3.977,0.473,1.525,1.126,15.715,8
"343",35.164,1,1.779,0.817,0.02336,0.489,2.366,0.416,0.162,1.178,14.052,15
"344",14.72,1,3.978,1.074,0.03057,0.613,3.129,0.338,1.141,1.112,9.689,8
"345",44.054,1,1.865,0.834,0.01533,0.46,2.859,0.015,0.751,1.167,7.718,10
"346",32.53,1,4.137,1.439,0.02398,0.339,1.061,0.158,0.909,1.209,7.796,10
"347",15.881,1,0.182,1.493,0.03476,0.541,1.137,0.087,0.152,1.228,22.623,11
"348",14.297,1,0.68,1.315,0.01556,0.697,1.276,0.065,1.231,1.157,23.874,18
"349",10.52,1,3.957,1.697,0.03173,0.472,5.264,0.084,1.532,1.267,13.906,7
"350",38.695,1,1.06,1.098,0.03421,0.287,1.037,0.214,1.685,1.696,22.631,8
"351",10.287,1,1.738,0.845,0.00617,0.513,2.323,0.064,0.837,1.259,14.152,16
"352",36.061,1,1.14,1.092,0.01992,0.248,4.349,0.439,0.987,0.804,15.795,18
"353",34.019,1,3.819,1.115,0.01683,0.503,2.149,0.052,1.525,0.93,3.899,7
"354",31.099,1,2.496,1.235,0.03458,0.218,3.076,0.317,0.527,1.091,13.777,8
"355",27.922,1,4.294,1.138,0.03231,0.547,5.121,0.275,0.545,1.166,4.236,7
"356",19.245,1,4.687,1.133,0.00818,0.792,5.355,0.065,0.524,1.161,6.49,5
"357",26.445,1,3.363,0.861,0.02011,0.84,5.728,0.035,1.48,1.321,23.146,10
"358",13.375,1,3.736,1.06,0.01751,0.688,1.437,0.014,1.397,1.462,16.265,9
"359",37.431,1,4.33,1.27,0.01576,0.899,2.503,0.382,1.231,0.817,3.564,9
"360",31.814,1,0.153,1.085,0.01001,0.444,1.485,0.198,1.5,0.904,13.757,16
"361",45.289,1,1.158,0.873,0.0107,0.836,3.884,0.239,0.735,1.554,23.298,9
"362",38.659,1,2.977,1.069,0.00172,0.508,3.678,0.352,1.008,1.671,2.309,6
"363",17.845,1,4.169,0.841,0.0046,0.752,5.988,0.39,0.9,1.368,9.222,10
"364",31.906,1,2.035,1.418,0.01611,0.833,1.958,0.066,0.121,0.851,16.978,13
"365",44.142,1,2.888,1.389,0.02552,0.444,2.865,0.391,1.518,1.601,7.08,15
"366",38.759,1,3.177,0.822,0.02394,0.752,3.846,0.144,1.479,1.176,3.377,13
"367",13.177,1,3.452,1.678,0.02778,0.505,3.893,0.013,1.251,1.641,10.597,15
"368",43.05,1,1.62,1.141,0.00561,0.375,4.13,0.092,0.308,1.235,6.348,10
"369",23.983,1,2.298,0.81,0.01018,0.458,4.076,0.444,1.039,1.648,16.529,15
"370",40.802,1,4.844,1.02,0.01118,0.566,4.978,0.092,1.153,0.844,16.4,15
"371",41.903,1,1.302,1.229,0.03474,0.437,3.428,0.171,1.255,1.513,18.44,18
"372",39.998,1,0.473,0.959,0.02777,0.824,2.648,0.305,0.11,1.311,5.762,12
"373",15.623,1,1.517,1.306,0.01107,0.201,5.833,0.093,0.394,1.266,24.379,18
"374",40.436,1,1.62,1.371,0.02089,0.213,2.764,0.286,0.976,0.927,2.63,19
"375",11.141,1,4.318,1.455,0.03242,0.28,1.593,0.452,1.019,0.986,19.481,7
"376",30.371,1,3.559,1.127,0.01935,0.414,4.72,0.27,0.531,1.23,12.167,18
"377",39.639,1,3.693,1.461,0.03288,0.637,4.356,0.218,0.661,1.605,15.154,7
"378",45.2,1,0.265,1.346,0.01106,0.634,5.752,0.478,1.52,1.578,2.523,7
"379",10.681,1,2.629,1.095,0.03388,0.6,5.213,0.284,0.629,1.53,13.131,10
"380",25.276,1,4.999,1.432,0.02273,0.709,5.132,0.057,1.318,1.296,5.579,7
"381",41.479,1,4.48,0.919,0.02097,0.513,4.088,0.094,0.657,1.545,18.399,5
"382",32.222,1,4.442,0.862,0.01709,0.796,2.913,0.03,1.287,1.43,7.343,13
"383",34.372,1,0.77,1.051,0.0123,0.649,4.573,0.234,0.109,1.188,10.504,10
"384",23.324,1,4.704,1.627,0.00339,0.626,4.344,0.437,1.403,1.076,16.623,6
"385",49.407,1,1.409,1.656,0.00907,0.267,2.315,0.119,1.16,1.529,11.455,7
"386",48.013,1,1.887,1.286,0.00791,0.816,3.292,0.178,1.221,1.608,18.218,16
"387",13.346,1,1.864,1.402,0.00566,0.629,5.88,0.005,0.463,0.97,11.145,5
"388",40.314,1,0.959,1.147,0.02817,0.44,1.107,0.004,0.663,1.423,12.113,18
"389",18.673,1,1.457,1.512,0.03128,0.28,3.179,0.47,1.028,1.346,6.124,13
"390",19.515,1,3.459,1.287,0.0076,0.499,5.339,0.309,1.374,1.625,11.925,19
"391",42.009,1,3.679,1.204,0.03349,0.649,2.775,0.119,1.525,0.825,3.735,6
"392",45.161,1,0.898,1.359,0.0258,0.516,3.57,0.366,0.862,1.243,8.378,7
"393",49.115,1,3.644,1.443,0.03429,0.323,1.95,0.087,1.378,1.37,16.028,9
"394",25.201,1,0.399,1.451,0.03026,0.72,5.903,0.455,1.319,1.514,20.084,11
"395",48.479,1,4.815,1.085,0.02413,0.634,1.76,0.133,1.129,1.688,18.14,10
"396",24.237,1,0.405,1.565,0.00198,0.887,2.959,0.383,1.625,0.882,4.027,7
"397",28.714,1,1.485,1.424,0.01855,0.493,5.957,0.404,1.634,1.432,6.368,11
"398",38.465,1,4.957,1.303,0.01366,0.703,1.928,0.21,1.537,1.479,4.028,6
"399",36.136,1,2.318,0.806,0.01965,0.77,4.086,0.493,0.401,1.347,2.49,19
"400",49.308,1,1.66,1.358,0.02657,0.663,3.471,0.411,1.091,1.676,13.312,16
